OBJID;RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;EXPOSURE_TIME;nufnu_3keV(erg.s-1.cm-2);nufnu_error_3keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
3961;2.3675499999999943;-0.6637738888888889;3.26e+20;0.8;-999/-999;24716.5;1.2096799999999999e-14;3.3571199999999996e-15;1.99158e-15;1.84591e-15;-999.0;1.1221e-14;5.1984299999999996e-15;-999.0;2.54341e-14;9.705599999999999e-15;-999.0
3962;2.2890291666666656;-0.6160272222222222;3.25e+20;0.8;-999/-999;24136.7;1.1826799999999999e-14;3.3559199999999995e-15;9.734000000000001e-15;4.1239800000000004e-15;-999.0;5.48682e-15;3.67096e-15;-999.0;1.6580099999999998e-14;7.856e-15;-999.0
3963;2.453066666666672;-0.5820519444444444;3.26e+20;0.8;-999/-999;25953.6;2.1975099999999997e-14;4.47616e-15;9.95159e-15;3.9801299999999995e-15;-999.0;2.5692400000000002e-14;7.68169e-15;-999.0;2.47115e-14;9.40904e-15;-999.0
3964;2.2680541666666727;-0.7259255555555556;3.26e+20;0.8;-999/-999;24508.4;3.1724799999999997e-14;5.17556e-15;1.3678399999999999e-14;4.60084e-15;-999.0;3.85333e-14;9.119549999999999e-15;-999.0;3.49348e-14;1.0519799999999999e-14;-999.0
3965;2.4715625000000045;-0.7038791666666666;3.27e+20;0.8;-999/-999;21720.8;2.19115e-14;4.61736e-15;9.92902e-15;4.18358e-15;-999.0;2.32903e-14;7.60405e-15;-999.0;2.81522e-14;1.0379799999999999e-14;-999.0
3966;2.2597041666666655;-0.7498366666666666;3.27e+20;0.8;-999/-999;24556.6;2.11559e-14;4.47744e-15;1.27815e-14;4.5917900000000004e-15;-999.0;2.09887e-14;7.10805e-15;-999.0;2.26522e-14;9.118040000000001e-15;-999.0
3967;2.1866708333333236;-0.7458402777777777;3.25e+20;0.8;-999/-999;20235.9;1.5269399999999998e-14;4.334729999999999e-15;3.95183e-15;3.03286e-15;-999.0;1.66995e-14;7.2884e-15;-999.0;2.52395e-14;1.1015700000000001e-14;-999.0
3968;2.177966666666663;-0.7344719444444444;3.24e+20;0.8;-999/-999;19997.9;2.9409699999999995e-14;5.73098e-15;3.54917e-15;2.67136e-15;-999.0;2.50161e-14;8.42192e-15;-999.0;6.80445e-14;1.70812e-14;-999.0
3969;2.2169250000000034;-0.4609461111111111;3.23e+20;0.695;+0.25/-0.19;15999.2;6.533450000000001e-14;8.808459999999999e-15;3.27293e-14;7.98456e-15;-999.0;5.95303e-14;1.2938399999999999e-14;-999.0;7.336019999999999e-14;1.78968e-14;-999.0
3974;57.50297499999999;-1.4655491666666667;9.37e+20;0.8;-999/-999;7599.1;4.4690800000000004e-14;1.1446399999999999e-14;9.454850000000001e-15;7.99165e-15;-999.0;2.81796e-14;1.3817500000000002e-14;-999.0;9.336630000000001e-14;2.96322e-14;-999.0
3975;57.54200416666666;-1.3581447222222223;9.69e+20;0.8;-999/-999;7756.8;2.48522e-14;8.857890000000001e-15;1.1717600000000001e-14;9.240189999999999e-15;-999.0;3.4355900000000004e-14;1.57209e-14;-999.0;1.62042e-14;1.2778200000000001e-14;-999.0
3976;57.42547083333332;-1.4422822222222222;9.35e+20;0.8;-999/-999;8109.5;4.00265e-14;1.09435e-14;2.0683000000000003e-14;1.15677e-14;-999.0;5.1415300000000004e-14;1.81736e-14;-999.0;2.9201099999999996e-14;1.63317e-14;-999.0
3977;57.41885833333333;-1.4549069444444445;9.34e+20;0.8;-999/-999;7827.8;4.66145e-14;1.17697e-14;2.40805e-14;1.2932299999999998e-14;-999.0;3.5929400000000005e-14;1.5837e-14;-999.0;6.80475e-14;2.59996e-14;-999.0
3978;57.56773749999999;-1.522564722222222;9.35e+20;0.8;-999/-999;7658.9;4.9428e-13;3.48201e-14;1.0098600000000001e-12;7.53828e-14;-999.0;1.38794e-13;2.77627e-14;-999.0;7.21317e-13;-1.1421299999999999e-10;7.65957e-14
3979;57.38658749999999;-1.385788611111111;9.38e+20;0.8;-999/-999;7683.1;3.2804400000000006e-14;1.0453600000000001e-14;2.29159e-14;1.2980000000000002e-14;-999.0;3.03311e-14;1.4900899999999997e-14;-999.0;3.2294999999999996e-14;1.82925e-14;-999.0
3980;57.384404166666656;-1.4674011111111112;9.31e+20;0.8;-999/-999;7961.1;1.89338e-14;7.9512e-15;1.09886e-14;9.357799999999999e-15;-999.0;2.18978e-14;1.3102600000000001e-14;-999.0;1.55524e-14;1.3244299999999998e-14;-999.0
3981;57.56667916666666;-1.5643152777777778;9.31e+20;0.8;-999/-999;7660.2;2.75807e-14;9.77335e-15;1.6007900000000002e-14;-2.26695e-11;1.0565499999999999e-13;3.19039e-14;1.59769e-14;-999.0;4.5318e-14;2.2694400000000002e-14;-999.0
3982;57.6629375;-1.353641388888889;9.86e+20;1.7790000000000001;+0.27/-0.21;2586.3;1.3869700000000001e-13;1.3862799999999998e-14;3.81143e-13;6.20678e-14;-999.0;3.5181999999999996e-13;5.08028e-14;-999.0;9.893660000000001e-14;2.8558e-14;-999.0
3983;57.32964999999999;-1.4531675;9.3e+20;0.8;-999/-999;6300.1;2.1993000000000003e-13;2.64976e-14;4.35887e-13;5.78876e-14;-999.0;7.449210000000001e-14;2.3443599999999998e-14;-999.0;9.04165e-14;-8.69871e-11;1.16382e-13
3984;57.57832500000001;-1.5969094444444445;9.31e+20;0.8;-999/-999;7620.4;3.81492e-14;1.1926799999999998e-14;7.0847e-14;2.49234e-14;-999.0;1.29149e-14;-2.75657e-11;1.16617e-13;2.50678e-14;1.7419499999999998e-14;-999.0
3985;57.34379166666665;-1.5159197222222223;9.26e+20;0.8;-999/-999;7352.0;4.479e-14;1.29059e-14;5.191369999999999e-14;2.09342e-14;-999.0;1.72852e-14;1.19499e-14;-999.0;4.9119400000000004e-14;2.43148e-14;-999.0
3986;57.420199999999994;-1.6273622222222222;9.21e+20;0.775;+0.19/-0.16;6378.3;3.53325e-13;3.52989e-14;2.48066e-13;4.55376e-14;-999.0;2.86498e-13;4.88937e-14;-999.0;3.83666e-13;6.57432e-14;-999.0
3987;57.59965416666665;-1.6394525;9.32e+20;0.8;-999/-999;5287.0;7.611799999999999e-14;1.82259e-14;7.06988e-14;2.64591e-14;-999.0;3.52158e-14;1.87079e-14;-999.0;1.00001e-13;3.74254e-14;-999.0
3988;-9.309616666666727;-0.8523583333333333;3.93e+20;0.8;-999/-999;3645.2;4.5338999999999996e-14;1.4298e-14;3.38138e-14;1.67497e-14;-999.0;4.5638300000000005e-14;2.2606999999999998e-14;-999.0;3.423219999999999e-14;2.42896e-14;-999.0
3989;-9.249804166666706;-0.8997558333333333;3.98e+20;1.004;+0.18/-0.15;4051.6;3.4422399999999996e-13;3.2451299999999996e-14;3.83122e-13;5.2320000000000005e-14;-999.0;2.91356e-13;5.03923e-14;-999.0;3.39979e-13;6.49982e-14;-999.0
3990;-9.442429166666727;-0.8940233333333333;3.84e+20;0.8;-999/-999;4548.1;2.76728e-14;1.18333e-14;4.1104800000000003e-14;1.90384e-14;-999.0;2.00611e-14;-2.97898e-11;9.20783e-14;2.09508e-14;1.97095e-14;-999.0
3991;-9.459533333333354;-0.781668888888889;3.8e+20;0.8;-999/-999;4431.6;4.76688e-14;1.70856e-14;5.88739e-14;2.43597e-14;-999.0;3.45804e-14;-4.30549e-11;2.64865e-13;6.02261e-14;3.68642e-14;-999.0
3992;33.49838333333332;0.7069838888888889;2.91e+20;0.8;-999/-999;803.5;5.33391e-13;9.53718e-14;4.50821e-13;1.16873e-13;-999.0;4.3312299999999994e-13;1.38677e-13;-999.0;4.3774799999999993e-13;1.68999e-13;-999.0
3993;34.26913333333334;1.244041388888889;3.16e+20;0.9059999999999999;+0.11/-0.10;9251.1;2.5122199999999996e-13;1.52796e-14;1.6893e-13;1.7778999999999998e-14;-999.0;2.90385e-13;2.73856e-14;-999.0;2.5832600000000003e-13;3.14202e-14;-999.0
3994;34.19756666666666;1.2125169444444444;3.16e+20;1.994;+0.09/-0.08;9749.9;2.51162e-13;7.61208e-15;1.38775e-12;5.16683e-14;-999.0;5.69614e-13;3.44725e-14;-999.0;1.6421099999999999e-13;1.92892e-14;-999.0
3995;34.24307916666666;1.1588633333333331;3.15e+20;0.8;-999/-999;10393.3;4.5905199999999997e-14;7.6648e-15;4.13759e-14;9.78753e-15;-999.0;4.8922699999999995e-14;1.26565e-14;-999.0;1.47983e-14;8.64716e-15;-999.0
3996;34.31764583333333;1.3189883333333334;3.17e+20;0.8;-999/-999;10073.3;4.9449000000000003e-14;7.669750000000001e-15;3.96522e-14;9.22617e-15;-999.0;5.61702e-14;1.30696e-14;-999.0;2.1246700000000002e-14;9.882070000000001e-15;-999.0
3997;34.354224999999985;1.2924388888888887;3.16e+20;0.8;-999/-999;10397.3;5.385409999999999e-14;8.08578e-15;6.177140000000001e-14;1.15699e-14;-999.0;2.50279e-14;8.76314e-15;-999.0;3.78617e-14;1.3256700000000001e-14;-999.0
3998;34.22195416666665;1.143235;3.15e+20;0.738;+0.24/-0.18;10242.3;7.20097e-14;9.52315e-15;5.01912e-14;9.93904e-15;-999.0;5.17885e-14;1.2026700000000001e-14;-999.0;7.9235e-14;1.84005e-14;-999.0
3999;34.35604999999998;1.3220652777777777;3.16e+20;0.8;-999/-999;10405.2;7.438919999999999e-14;9.47988e-15;5.216759999999999e-14;1.0541599999999999e-14;-999.0;1.0566400000000001e-13;1.79717e-14;-999.0;1.59846e-14;8.55568e-15;-999.0
4000;34.37954583333334;1.2227633333333334;3.16e+20;0.8;-999/-999;10405.3;3.0990800000000003e-14;6.412860000000001e-15;2.7956799999999997e-14;8.21356e-15;-999.0;1.32071e-14;6.6534300000000005e-15;-999.0;3.9953399999999996e-14;1.43781e-14;-999.0
4001;34.14033333333333;1.2111013888888889;3.17e+20;0.8;-999/-999;9375.7;3.7707300000000004e-14;7.11195e-15;5.83209e-14;1.1903200000000001e-14;-999.0;1.37681e-14;6.78961e-15;-999.0;4.86017e-14;-2.74682e-11;1.37799e-13
4002;34.17595;1.3411458333333333;3.17e+20;0.8;-999/-999;10392.2;3.4527800000000004e-14;6.83305e-15;2.49235e-14;7.75683e-15;-999.0;5.29269e-14;1.354e-14;-999.0;4.44882e-14;-2.63899e-11;8.83618e-14
4003;34.14324583333334;1.1808283333333334;3.17e+20;0.8;-999/-999;9350.4;4.72038e-14;7.94865e-15;2.1287900000000003e-14;7.25111e-15;-999.0;1.50761e-14;7.302840000000001e-15;-999.0;1.1407799999999999e-13;2.4513800000000002e-14;-999.0
4004;34.32376249999999;1.1229069444444444;3.15e+20;0.8;-999/-999;7221.8;5.74999e-14;8.919039999999999e-15;8.29528e-14;1.4209e-14;-999.0;1.83754e-14;-2.27831e-11;1.94551e-13;4.45027e-14;1.52457e-14;-999.0
4005;34.27973750000001;1.0842377777777776;3.13e+20;0.604;+0.17/-0.15;7876.5;1.53348e-13;1.50595e-14;9.10825e-14;1.41625e-14;-999.0;9.139069999999999e-14;1.7496599999999998e-14;-999.0;1.78803e-13;3.0559699999999995e-14;-999.0
4006;34.410545833333344;1.1737875;3.15e+20;0.8;-999/-999;7163.7;9.505750000000001e-14;1.14275e-14;1.71357e-13;2.06e-14;-999.0;6.48146e-14;-2.91897e-11;2.0053699999999998e-13;1.2253699999999999e-13;-4.41631e-11;3.03405e-13
4007;34.383033333333316;1.1289272222222222;3.15e+20;0.07200000000000001;+0.27/-0.20;7867.9;1.1105399999999999e-13;1.5662899999999998e-14;1.0745000000000001e-14;4.92523e-15;-999.0;7.65178e-14;1.77617e-14;-999.0;1.6095e-13;3.32999e-14;-999.0
4008;34.2439;1.0760891666666668;3.13e+20;0.8;-999/-999;6680.0;7.948960000000001e-14;1.08623e-14;1.43174e-13;1.9564700000000003e-14;-999.0;8.13296e-14;-2.77582e-11;1.49158e-13;1.53802e-13;-4.20059e-11;2.25717e-13
4009;34.499508333333324;1.3214802777777777;3.15e+20;0.769;+0.05/-0.04;2066.0;2.44553e-12;6.71771e-14;1.52537e-12;7.039e-14;-999.0;2.18345e-12;1.00742e-13;-999.0;2.65742e-12;1.39366e-13;-999.0
4014;23.468895833333335;1.2288886111111113;2.56e+20;0.8;-999/-999;1908.5;3.79336e-13;5.7351e-14;2.8992e-13;6.5976e-14;-999.0;2.99163e-13;8.10625e-14;-999.0;3.90323e-13;1.15153e-13;-999.0
4015;23.450029166666667;1.110621388888889;2.56e+20;0.8;-999/-999;2011.6;5.95221e-14;2.4578999999999998e-14;6.276e-14;3.2736e-14;-999.0;4.6953199999999996e-14;-6.36186e-11;2.03771e-13;9.39318e-14;6.16697e-14;-999.0
4049;33.53659583333334;-0.2989786111111111;2.73e+20;0.8;-999/-999;10194.1;1.73773e-14;5.76954e-15;2.1969200000000002e-14;8.70205e-15;-999.0;6.40672e-15;5.7898e-15;-999.0;9.735209999999999e-15;8.797790000000001e-15;-999.0
4050;33.55601250000001;-0.1892097222222222;2.73e+20;0.8;-999/-999;10057.3;1.3805700000000001e-14;5.35743e-15;8.1451e-15;5.5014099999999996e-15;-999.0;1.1873899999999999e-14;8.01992e-15;-999.0;1.80427e-14;1.2186499999999999e-14;-999.0
4051;33.614125;-0.30518055555555557;2.75e+20;0.8;-999/-999;10570.4;5.28534e-14;9.759659999999999e-15;3.5125699999999996e-14;1.0776399999999999e-14;-999.0;2.84094e-14;1.16212e-14;-999.0;8.63094e-14;2.50092e-14;-999.0
4052;33.428425000000004;-0.14628083333333333;2.7e+20;0.8;-999/-999;10265.7;2.6291399999999998e-14;7.272660000000001e-15;4.2267899999999994e-15;3.92592e-15;-999.0;6.1740000000000005e-15;5.73452e-15;-999.0;8.447130000000001e-14;2.58478e-14;-999.0
4053;33.43749166666666;-0.3509472222222222;2.66e+20;0.8;-999/-999;10845.6;1.64299e-14;5.89229e-15;2.90014e-14;1.04008e-14;-999.0;3.86133e-15;-1.52186e-11;5.60424e-14;5.2845500000000006e-14;-2.31421e-11;8.522080000000001e-14
4054;33.38407916666665;-0.14433944444444444;2.69e+20;0.8;-999/-999;10822.7;4.5008800000000004e-14;9.6026e-15;2.48511e-14;9.874989999999999e-15;-999.0;5.0889e-14;1.69146e-14;-999.0;4.4201199999999996e-14;1.9538999999999998e-14;-999.0
4073;54.19691666666665;0.5871938888888889;6.42e+20;1.476;+0.02/-0.02;5098.3;1.57324e-11;1.57573e-13;2.97076e-11;4.53661e-13;-999.0;2.79133e-11;4.2780299999999997e-13;-999.0;1.2747e-11;3.1922399999999996e-13;-999.0
4074;54.108599999999996;0.6427091666666667;6.53e+20;0.8;-999/-999;5230.3;3.05866e-14;1.14256e-14;1.5876599999999998e-14;1.18626e-14;-999.0;3.67245e-14;1.94415e-14;-999.0;2.6838799999999997e-14;2.00533e-14;-999.0
4075;54.08914583333333;0.48929694444444444;6.53e+20;0.8;-999/-999;5499.1;2.48893e-14;1.0344799999999999e-14;2.5844400000000003e-14;1.50366e-14;-999.0;9.96555e-15;1.01324e-14;-999.0;2.91152e-14;2.09475e-14;-999.0
4076;53.99063749999999;0.5727355555555556;6.66e+20;0.8;-999/-999;4587.6;7.018780000000001e-14;1.85928e-14;5.8611e-14;2.51167e-14;-999.0;1.00957e-13;3.4083300000000004e-14;-999.0;8.185710000000001e-14;-6.49978e-11;3.2439299999999996e-13
4150;0.9205583333333323;0.07516;2.92e+20;0.8;-999/-999;8428.3;2.43632e-14;7.46658e-15;3.1073400000000007e-14;1.1276700000000001e-14;-999.0;8.94771e-15;7.38062e-15;-999.0;1.3569799999999997e-14;1.11932e-14;-999.0
4151;0.8244416666666723;0.14788833333333334;2.91e+20;0.8;-999/-999;8802.4;2.22672e-14;7.187439999999999e-15;2.48346e-14;1.0182899999999999e-14;-999.0;7.15594e-15;6.51994e-15;-999.0;2.1706900000000003e-14;1.40114e-14;-999.0
4152;0.8987500000000068;0.034631944444444444;2.91e+20;0.8;-999/-999;9235.2;1.59229e-14;6.2199e-15;4.735100000000001e-15;4.6413899999999995e-15;-999.0;1.3643899999999999e-14;9.30202e-15;-999.0;3.1046e-14;1.71963e-14;-999.0
4153;0.85967500000001;0.19901694444444443;2.92e+20;0.8;-999/-999;8673.0;2.64372e-14;7.74312e-15;1.17926e-14;6.9847200000000004e-15;-999.0;3.39644e-14;1.4121600000000001e-14;-999.0;2.57491e-14;1.52512e-14;-999.0
4154;0.9797166666666612;0.12621666666666667;2.92e+20;0.8;-999/-999;9179.6;4.74957e-14;1.00937e-14;5.0867500000000004e-14;1.44137e-14;-999.0;4.06876e-14;1.55643e-14;-999.0;1.2340999999999999e-14;1.04926e-14;-999.0
4155;0.8127583333333348;0.037945;2.9e+20;0.8;-999/-999;9321.0;2.6848400000000005e-14;7.738079999999999e-15;2.87337e-14;-1.37853e-11;3.9625900000000004e-14;4.31653e-14;1.5916100000000002e-14;-999.0;3.92689e-14;1.84624e-14;-999.0
4156;0.8756208333333291;-0.002461944444444444;2.92e+20;0.8;-999/-999;9174.8;6.383930000000001e-14;1.1752899999999999e-14;8.68278e-14;1.7982599999999998e-14;-999.0;2.34389e-14;1.16519e-14;-999.0;2.36959e-14;1.4394299999999998e-14;-999.0
4157;1.0115166666666653;0.16264666666666666;2.93e+20;0.8;-999/-999;9582.8;2.6695799999999998e-14;7.88424e-15;2.6479500000000003e-14;1.0446099999999999e-14;-999.0;2.2869299999999998e-14;1.17634e-14;-999.0;1.15598e-14;1.02395e-14;-999.0
4158;0.907541666666674;-0.026265;2.93e+20;0.8;-999/-999;8710.0;1.91712e-14;7.05432e-15;5.70593e-15;5.22426e-15;-999.0;3.2838e-14;1.48091e-14;-999.0;1.24491e-14;1.1398200000000001e-14;-999.0
4159;0.7141041666666581;0.13263805555555555;2.89e+20;0.8;-999/-999;7672.8;5.95202e-14;1.18792e-14;3.85858e-14;1.28685e-14;-999.0;6.958760000000001e-14;2.0680900000000002e-14;-999.0;4.22212e-14;1.99655e-14;-999.0
4174;51.873587499999985;-1.0001608333333334;6.49e+20;0.8;-999/-999;917.4;4.77342e-13;9.09957e-14;1.3195699999999998e-13;6.93836e-14;-999.0;6.12026e-13;1.58363e-13;-999.0;5.59292e-13;1.83775e-13;-999.0
4175;51.72047083333334;-0.8937097222222222;6.58e+20;0.8;-999/-999;575.2;3.74465e-13;9.58582e-14;7.79157e-13;1.9945399999999998e-13;-999.0;4.79448e-13;-2.2985299999999996e-10;1.98125e-12;4.3779799999999997e-13;-3.35733e-10;2.8939e-12
4189;-2.891754166666715;0.7301213888888889;3.36e+20;0.8;-999/-999;11156.4;2.7941700000000002e-14;7.017e-15;1.90651e-14;7.70721e-15;-999.0;8.891209999999999e-15;6.401380000000001e-15;-999.0;5.36961e-14;1.88263e-14;-999.0
4190;-2.873441666666679;0.6552086111111112;3.37e+20;0.79;+0.17/-0.15;11087.6;1.7961400000000002e-13;1.6984799999999998e-14;8.75498e-14;1.59089e-14;-999.0;2.02874e-13;2.8604000000000005e-14;-999.0;1.93744e-13;3.46067e-14;-999.0
4191;-2.844987500000059;0.7918366666666666;3.35e+20;0.8;-999/-999;10973.5;1.26228e-14;5.0508e-15;6.2088900000000006e-15;-9.17304e-12;3.0381200000000004e-14;2.5716200000000002e-14;1.15294e-14;-999.0;9.706860000000001e-15;8.70382e-15;-999.0
4192;-2.967204166666704;0.8062616666666668;3.34e+20;0.8;-999/-999;10605.7;3.3982599999999996e-14;7.71375e-15;1.54418e-14;7.14995e-15;-999.0;4.32842e-14;1.41423e-14;-999.0;3.2669e-14;1.51265e-14;-999.0
4195;29.925579166666665;1.2276269444444445;2.3e+20;0.8;-999/-999;2434.6;9.01098e-14;2.7060000000000003e-14;1.04402e-13;3.76224e-14;-999.0;7.830830000000001e-14;3.99654e-14;-999.0;3.6782099999999996e-14;-1.07568e-10;3.94686e-13
4196;29.813454166666673;1.3281230555555554;2.3e+20;0.8;-999/-999;1818.9;2.4989899999999995e-13;4.6002e-14;1.57944e-13;4.91913e-14;-999.0;2.96161e-13;8.07069e-14;-999.0;1.80788e-13;7.7419e-14;-999.0
4209;17.412116666666662;0.9968086111111111;2.66e+20;0.8;-999/-999;1047.5;6.858350000000001e-13;1.02772e-13;4.91742e-13;1.13369e-13;-999.0;5.54047e-13;1.4612799999999999e-13;-999.0;7.58476e-13;2.12136e-13;-999.0
4210;17.481791666666652;0.9163908333333334;2.7e+20;0.8;-999/-999;1083.2;1.0936400000000001e-13;4.39104e-14;3.22469e-14;3.1300599999999996e-14;-999.0;1.41272e-13;7.95673e-14;-999.0;1.4313800000000002e-13;1.00364e-13;-999.0
4224;30.540875;1.382838611111111;2.29e+20;0.8;-999/-999;3091.8;3.28252e-14;1.48775e-14;5.70224e-14;2.5844499999999998e-14;-999.0;2.98164e-14;-3.87606e-11;1.4132300000000001e-13;8.80773e-15;-5.91669e-11;2.15725e-13
4227;-18.900583333333373;1.2659652777777777;5.68e+20;0.8;-999/-999;3578.6;8.12047e-14;2.11078e-14;0.0;-4.22974e-11;8.958330000000001e-14;3.29462e-14;2.0881e-14;-999.0;2.42863e-13;6.868589999999999e-14;-999.0
4228;-18.763870833333385;1.2658011111111112;5.77e+20;0.8;-999/-999;3740.4;3.08951e-14;1.34524e-14;1.55472e-14;1.32197e-14;-999.0;1.87823e-14;1.5970500000000002e-14;-999.0;5.53249e-14;3.4007e-14;-999.0
4229;-18.69809583333341;1.140621111111111;5.83e+20;0.8;-999/-999;3919.0;3.4718300000000006e-14;1.43839e-14;1.7512400000000003e-14;-2.89938e-11;9.25115e-14;1.6871900000000003e-14;1.56213e-14;-999.0;9.93451e-14;4.53793e-14;-999.0
4253;9.988129166666653;-0.21251333333333333;2.12e+20;0.8;-999/-999;3852.7;4.36596e-14;1.61304e-14;7.52854e-14;2.7814799999999998e-14;-999.0;7.62389e-14;-4.22024e-11;1.5114e-13;1.94247e-14;-6.45338e-11;2.31116e-13
4254;55.39798333333334;-0.6759916666666667;6.26e+20;0.81;+0.21/-0.17;7544.3;1.9363599999999998e-13;2.12954e-14;1.27506e-13;2.4093900000000003e-14;-999.0;1.79141e-13;3.29134e-14;-999.0;2.07425e-13;4.1258099999999994e-14;-999.0
4255;55.26666666666665;-0.6542097222222223;6.32e+20;0.8;-999/-999;7550.7;2.2934400000000003e-14;8.750069999999999e-15;1.49866e-14;-1.79953e-11;3.46064e-14;3.06882e-14;1.62967e-14;-999.0;3.59491e-14;2.13365e-14;-999.0
4256;55.29766666666666;-0.5227394444444445;6.21e+20;0.8;-999/-999;7612.9;3.2628100000000003e-14;1.01006e-14;3.3437199999999994e-14;1.4679800000000002e-14;-999.0;2.9543599999999995e-14;1.48531e-14;-999.0;1.4436600000000003e-14;1.2676e-14;-999.0
4257;55.30101250000001;-0.49785694444444445;6.19e+20;0.8;-999/-999;7618.1;3.0592e-14;1.0095399999999999e-14;2.50678e-14;1.30084e-14;-999.0;4.4363699999999996e-14;1.89017e-14;-999.0;1.35477e-14;-3.57136e-11;1.4311400000000002e-13
4258;55.43651666666668;-0.48213083333333334;6.11e+20;0.8;-999/-999;7442.1;7.37564e-14;1.5261000000000002e-14;2.8225900000000003e-14;1.3821700000000001e-14;-999.0;8.916010000000002e-14;2.7677999999999996e-14;-999.0;8.17861e-14;3.08079e-14;-999.0
4259;55.38347916666666;-0.7975744444444445;6.51e+20;0.8;-999/-999;7225.2;4.99656e-14;1.2962e-14;2.5925e-14;1.3639700000000003e-14;-999.0;7.00422e-14;2.4472099999999996e-14;-999.0;2.92447e-14;1.88606e-14;-999.0
4260;55.277950000000004;-0.49070833333333336;6.21e+20;0.8;-999/-999;7618.1;2.40273e-14;9.1824e-15;7.03562e-15;7.0136600000000005e-15;-999.0;3.3146100000000004e-14;1.65268e-14;-999.0;2.43065e-14;1.71397e-14;-999.0
4261;14.11981666666668;0.5787;2.79e+20;0.8;-999/-999;6222.9;2.61122e-14;9.222549999999999e-15;1.98648e-14;1.06044e-14;-999.0;1.92266e-14;1.26947e-14;-999.0;2.91976e-14;1.9278299999999998e-14;-999.0
4262;14.124775;0.5043322222222222;2.79e+20;0.8;-999/-999;6381.1;1.9821599999999997e-14;8.12135e-15;1.50782e-14;-1.44014e-11;5.81041e-14;2.5542099999999998e-14;1.48129e-14;-999.0;3.8788199999999994e-14;2.2494900000000002e-14;-999.0
4263;14.010054166666663;0.5781277777777778;2.8e+20;0.8;-999/-999;6296.9;3.0417900000000004e-14;1.00521e-14;2.31423e-14;1.16323e-14;-999.0;3.3582099999999995e-14;1.68797e-14;-999.0;1.70048e-14;1.50274e-14;-999.0
4264;14.204979166666675;0.6616513888888889;2.81e+20;0.8;-999/-999;6373.8;3.28258e-14;1.07445e-14;6.48019e-15;6.4092200000000004e-15;-999.0;3.75829e-14;1.87843e-14;-999.0;5.706e-14;2.85192e-14;-999.0
4265;13.952100000000002;0.4961302777777778;2.8e+20;0.8;-999/-999;6381.1;1.9966499999999998e-14;8.675100000000001e-15;1.7725999999999998e-14;1.08645e-14;-999.0;2.28659e-14;-2.23336e-11;8.48777e-14;3.90583e-14;2.39393e-14;-999.0
4266;13.940070833333323;0.6469102777777778;2.81e+20;0.8;-999/-999;6381.1;2.3693e-14;9.50475e-15;3.15689e-14;1.4622e-14;-999.0;1.52603e-14;1.23715e-14;-999.0;4.6332300000000005e-14;-3.71402e-11;1.5329100000000002e-13
4268;17.110170833333342;-0.6227441666666667;3.76e+20;0.8;-999/-999;1637.2;7.16261e-13;8.9586e-14;5.68033e-13;1.08371e-13;-999.0;1.03333e-12;1.71025e-13;-999.0;5.433970000000001e-13;-3.396369999999999e-10;2.56751e-12
4276;23.727179166666673;-0.7159599999999999;2.64e+20;0.8;-999/-999;14203.2;1.9555000000000002e-14;5.4776000000000005e-15;1.03487e-14;5.34945e-15;-999.0;1.51762e-14;7.84487e-15;-999.0;3.07796e-14;1.3590600000000001e-14;-999.0
4279;23.599429166666653;-0.6633586111111112;2.63e+20;0.8;-999/-999;14463.2;1.9342599999999998e-14;5.4756e-15;1.42113e-14;6.25501e-15;-999.0;2.5022799999999998e-14;9.97584e-15;-999.0;6.34003e-15;6.37235e-15;-999.0
4280;23.587558333333334;-0.6089825;2.61e+20;0.8;-999/-999;13919.9;7.59458e-14;1.0396e-14;7.693210000000001e-14;1.36637e-14;-999.0;5.4061900000000004e-14;1.3867700000000002e-14;-999.0;4.48418e-14;1.5744399999999998e-14;-999.0
4282;23.651437499999986;-0.742753611111111;2.65e+20;0.8;-999/-999;14150.4;1.3630500000000001e-14;4.79465e-15;1.06904e-14;5.6388599999999995e-15;-999.0;1.17491e-14;7.0842e-15;-999.0;1.1915600000000001e-14;8.979799999999998e-15;-999.0
4283;23.623354166666672;-0.7311641666666667;2.65e+20;0.8;-999/-999;14336.6;1.0468799999999998e-14;4.24669e-15;6.156100000000001e-15;4.26117e-15;-999.0;1.35308e-14;7.75011e-15;-999.0;6.8574e-15;6.8735600000000004e-15;-999.0
4284;23.73702499999999;-0.4607686111111111;2.5e+20;0.8;-999/-999;14486.7;2.07539e-14;5.85961e-15;1.65346e-14;6.9965e-15;-999.0;1.95777e-14;9.25319e-15;-999.0;1.49071e-14;1.00709e-14;-999.0
