,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,OBJID_A,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,EXPOSURE_TIME,nufnu_3keV(erg.s-1.cm-2),nufnu_error_3keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2),pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
855,4581.0,-5.42732083333334,0.3113536111111111,3.55e+20,0.8,-999/-999,4843.0,2.61276e-14,1.18633e-14,2.0825400000000006e-14,-2.17344e-11,7.90955e-14,3.31204e-14,2.0622e-14,-999.0,4.9904500000000005e-14,3.10723e-14,-999.0,5.0,6595189.0,-5.4262826466181755,0.3103636373130193,21.42320251464844,0.45719151947218456,0.011211669716312453,6595126;6595316;6595389,0.003797596702429275;0.0055000906544835255;0.004013559995000395,0.15485909330704473;0.22428370324711475;0.16366568397365608
856,4657.0,16.421445833333333,-0.6254638888888889,3.77e+20,0.8,-999/-999,8615.3,1.81356e-14,6.543040000000001e-15,6.70888e-15,5.36605e-15,-999.0,1.30697e-14,-1.64942e-11,6.05566e-14,5.4988300000000004e-14,2.23083e-14,-999.0,5.0,8592740.0,16.42291390690665,-0.6256170548310219,25.16979217529297,1.0,0.00228532845267137,,,
857,4661.0,16.565979166666665,-0.5746677777777778,3.84e+20,0.8,-999/-999,9694.6,1.5255e-14,6.2730800000000006e-15,2.8320800000000004e-14,1.1645900000000001e-14,-999.0,3.07778e-14,-1.57931e-11,3.63212e-14,1.92561e-14,-2.37248e-11,5.4562699999999997e-14,5.0,8798307.0,16.564143916635942,-0.5748361746514269,24.24743843078613,0.5383038680100298,0.003206370161422809,8798123,0.0027500614229830967,0.4616961319899703
858,4677.0,16.49074166666665,-0.3940255555555556,3.64e+20,0.8,-999/-999,10438.0,1.7336700000000006e-14,6.09052e-15,7.981560000000001e-15,-1.12018e-11,3.5097e-14,2.19419e-14,1.07881e-14,-999.0,3.302940000000001e-14,1.62396e-14,-999.0,5.0,8624884.0,16.491130367156178,-0.3943610201886616,20.689180374145508,0.531818068908589,0.017837271813794457,8624800;8624888;8625044;8625047,0.00419972549616426;0.004337926600113376;0.0036386793091075626;0.0035265731242089325,0.12521477088155225;0.12933523532199512;0.10848718479754851;0.10514474009031523
859,4682.0,16.48700416666665,-0.6957461111111112,3.89e+20,0.8,-999/-999,7615.7,6.95293e-14,1.27092e-14,9.24e-14,1.99917e-14,-999.0,2.5001099999999998e-14,1.22148e-14,-999.0,3.753819999999998e-14,1.834e-14,-999.0,5.0,8583438.0,16.486953237058913,-0.6968884835443809,22.860137939453125,0.55890198509768,0.006110814440844519,8583640;8583493,0.0019939871225746384;0.0028288050505858456,0.18237231253779643;0.2587257023645237
860,4685.0,-24.599320833333362,0.4532236111111112,4.51e+20,0.8,-999/-999,7101.9,1.8710900000000002e-14,7.71733e-15,2.978450000000001e-14,1.35268e-14,-999.0,1.99528e-14,-1.91743e-11,5.1276199999999993e-14,1.15778e-14,1.17669e-14,-999.0,5.0,17207342.0,-24.59861611909969,0.4518328148674354,24.535295486450195,1.0,0.0030945880845979733,,,
861,4686.0,-24.494612500000077,0.4687972222222223,4.51e+20,0.8,-999/-999,6928.9,3.474250000000001e-14,1.10664e-14,1.1062799999999998e-14,8.83802e-15,-999.0,4.32371e-14,2.00144e-14,-999.0,4.29777e-14,2.42631e-14,-999.0,5.0,17209826.0,-24.49618716582665,0.4689378164728429,19.34336471557617,0.6539001508032068,0.019189111789441944,17209608;17209427,0.006851629851422566;0.003304888216952981,0.23348041546967632;0.11261943372711694
862,4688.0,-24.451516666666695,0.6508066666666666,4.42e+20,0.8,-999/-999,7077.3,6.400419999999998e-14,2.6136e-14,6.09197e-14,-4.96751e-11,2.01519e-13,3.98637e-14,3.18006e-14,-999.0,1.7858699999999996e-13,8.367539999999999e-14,-999.0,5.0,17226567.0,-24.450136764887016,0.6508042873109102,22.336841583251953,1.0,0.006145653290898283,,,
863,4704.0,-26.94740416666667,0.4431805555555556,3.73e+20,0.8,-999/-999,14340.2,1.81269e-14,4.68798e-15,0.0,-8.65495e-12,2.4586700000000003e-14,3.56099e-14,1.04623e-14,-999.0,1.52923e-14,8.28286e-15,-999.0,5.0,16458774.0,-26.948481958787056,0.4434142668727589,21.69876289367676,1.0,0.008684108661838332,,,
864,4705.0,-26.927466666666703,0.5409652777777778,3.64e+20,0.8,-999/-999,14398.4,4.28603e-14,6.79872e-15,2.6309699999999998e-14,7.28275e-15,-999.0,4.33676e-14,1.0949399999999999e-14,-999.0,4.3528500000000004e-14,1.3185900000000002e-14,-999.0,5.0,16476993.0,-26.92669059058085,0.5397636872700353,22.162342071533203,0.6392720266841672,0.0063841565101431675,16476836,0.003602447382501841,0.36072797331583284
865,4706.0,-26.992079166666713,0.5622827777777778,3.63e+20,0.8,-999/-999,15128.8,1.7756599999999998e-14,4.5312e-15,1.08936e-14,4.8801000000000006e-15,-999.0,1.9975e-14,7.55065e-15,-999.0,1.50415e-14,8.000929999999999e-15,-999.0,5.0,16481677.0,-26.99177546379076,0.5625545467656875,20.61037254333496,0.33479942681816044,0.01844949478282598,16481615;16481277;16481317;16481461;16481703;16482110,0.008673201140943778;0.0028801517640427918;0.005702898484561171;0.0027159515949750075;0.0040010943250560335;0.012683320119807752,0.15739090987844429;0.0522655590899134;0.10348939991628198;0.049285850261327334;0.07260708775186137;0.2301617662840112
866,4712.0,-26.823312500000046,0.4926172222222222,3.67e+20,0.8,-999/-999,15601.5,2.43294e-14,5.387639999999999e-15,2.4925700000000002e-14,7.317239999999999e-15,-999.0,6.84075e-15,4.542580000000001e-15,-999.0,3.08731e-14,1.18701e-14,-999.0,5.0,16467910.0,-26.8233070444378,0.4908594892204646,22.00017738342285,1.0,0.007306325883674046,,,
867,4714.0,-26.877129166666695,0.6833711111111112,3.56e+20,0.7829999999999999,+0.19/-0.16,9373.8,1.3054000000000004e-13,1.31772e-14,3.36228e-14,9.319880000000001e-15,-999.0,1.86779e-13,2.5376e-14,-999.0,1.41165e-13,2.76098e-14,-999.0,5.0,16503264.0,-26.876955216088167,0.683404305980593,20.29443359375,0.603268330552936,0.026572162970640738,16502463;16502570;16502871,0.003810375600022692;0.006621084831697243;0.007043381263515891,0.08650703104392043;0.15031861716641612;0.15990602123672745
868,4715.0,-26.73879583333343,0.5039805555555555,3.68e+20,1.785,+0.22/-0.17,6137.0,7.51885e-14,5.963399999999999e-15,2.53253e-13,2.6586e-14,-999.0,1.7876500000000002e-13,2.38213e-14,-999.0,5.3629599999999985e-14,1.4031000000000001e-14,-999.0,5.0,16470623.0,-26.739282321254677,0.5044712119515059,20.47359848022461,0.452158834210766,0.01916096463163556,16470211;16470434,0.01097754067458183;0.012238118087817657,0.25904708292843914;0.28879408286079494
869,4716.0,-26.757850000000076,0.3990647222222222,3.8e+20,-0.52,+0.13/-0.11,6565.1,4.62434e-13,3.26365e-14,5.30514e-14,9.34464e-15,-999.0,1.1266300000000001e-13,1.98447e-14,-999.0,8.545069999999997e-13,7.26331e-14,-999.0,5.0,16452609.0,-26.75761597063598,0.40062227362079306,20.27849578857422,0.8474880715075115,0.019913246284988376,16451442,0.003583540223837288,0.15251192849248849
870,4718.0,-26.713429166666746,0.6148655555555556,3.58e+20,1.217,+0.02/-0.02,817.4,9.01347e-12,1.0563399999999999e-13,1.67837e-11,2.49901e-13,-999.0,5.8853599999999995e-12,1.64452e-13,-999.0,8.13916e-12,2.27429e-13,-999.0,5.0,16491882.0,-26.713953056866327,0.6154890253432609,20.502166748046875,0.8183447492355663,0.017497185720825793,16491542,0.0038840056867934254,0.18165525076443376
871,4719.0,-24.864704166666684,0.426685,4.44e+20,0.8,-999/-999,28980.7,1.94398e-14,3.92283e-15,1.12692e-14,4.1502e-15,-999.0,1.8952099999999998e-14,6.2413999999999984e-15,-999.0,2.20023e-14,8.103e-15,-999.0,5.0,17204191.0,-24.86457712949016,0.4271114583857641,19.823820114135746,0.6086416399768813,0.01993666625289611,17203861;17204001;17204014,0.004723209761967707;0.004593381565630859;0.0035027435594427525,0.144193723213942;0.1402302297526307;0.10693440705654596
872,4720.0,-24.836983333333364,0.4151394444444445,4.45e+20,0.8,-999/-999,29005.2,1.40675e-14,3.3428199999999998e-15,7.04936e-15,3.2865699999999997e-15,-999.0,1.6588099999999997e-14,5.63793e-15,-999.0,1.3753700000000001e-14,6.41229e-15,-999.0,5.0,17202533.0,-24.83681513088175,0.4147873188610813,20.71388435363769,0.604824276110687,0.017454012750660546,17202142;17202187;17202192,0.005146149127186646;0.002152746479258002;0.004105081376538274,0.17832666705772365;0.07459793627787831;0.14225112055371109
873,4721.0,-24.817112500000068,0.3987547222222223,4.46e+20,0.8,-999/-999,30208.6,2.0295e-14,3.92526e-15,2.47718e-14,6.16248e-15,-999.0,6.0619900000000005e-15,3.4486400000000004e-15,-999.0,1.81028e-14,7.29297e-15,-999.0,5.0,17200429.0,-24.8171755018073,0.39842065066116894,20.23760223388672,1.0,0.0297977248804307,,,
874,4726.0,-24.85193333333342,0.3275361111111111,4.47e+20,0.8,-999/-999,28803.1,8.79706e-15,2.76317e-15,5.59017e-15,3.0113700000000007e-15,-999.0,3.64846e-15,2.75082e-15,-999.0,1.6336600000000003e-14,7.33092e-15,-999.0,5.0,17190902.0,-24.85178800711236,0.32630188303069224,20.84880256652832,0.6832938710534457,0.014466056529020319,17190970;17191090,0.004903517151186976;0.0018014877647281814,0.23161413819239524;0.08509199075415899
875,4727.0,-24.942737500000078,0.3551466666666667,4.44e+20,0.8,-999/-999,29000.7,7.97352e-15,2.76051e-15,4.33834e-15,2.8304400000000003e-15,-999.0,8.51001e-15,4.4938000000000006e-15,-999.0,8.47034e-15,5.52625e-15,-999.0,5.0,17194755.0,-24.94208925312301,0.35547568529715884,22.99437141418457,0.5652600612432713,0.006336831159248207,17194857,0.004873639195424562,0.43473993875672867
876,4729.0,-24.746020833333322,0.3763794444444444,4.49e+20,0.8,-999/-999,30756.4,2.5044e-14,4.22008e-15,2.0127000000000002e-14,5.303880000000001e-15,-999.0,2.29606e-14,6.40087e-15,-999.0,1.95787e-14,7.26096e-15,-999.0,5.0,17197283.0,-24.745556887347504,0.3751012905968227,24.60767364501953,0.5207255516850408,0.003371276281206932,17197702,0.003102913952588312,0.47927444831495913
877,4731.0,-24.74188333333336,0.3689602777777777,4.49e+20,0.8,-999/-999,30755.2,1.3675999999999999e-14,3.34696e-15,1.63115e-14,4.96787e-15,-999.0,8.50432e-15,4.31914e-15,-999.0,6.3479399999999996e-15,4.41816e-15,-999.0,5.0,17196407.0,-24.74228989834137,0.368146842856334,24.505840301513672,1.0,0.003918122696053217,,,
878,4733.0,-24.93992083333336,0.3162838888888889,4.45e+20,0.8,-999/-999,27593.8,1.03598e-14,3.05214e-15,3.94831e-15,2.65805e-15,-999.0,1.29007e-14,5.42805e-15,-999.0,1.15551e-14,6.15839e-15,-999.0,5.0,17189290.0,-24.93984301769717,0.3164538674427161,20.95748710632324,0.8318165735180842,0.015655970309772203,17189014,0.0031654511528428717,0.16818342648191564
879,4735.0,-24.74013333333335,0.32879055555555553,4.51e+20,0.8,-999/-999,27871.3,8.860370000000002e-15,2.9122e-15,3.75991e-15,2.69674e-15,-999.0,7.34379e-15,4.17162e-15,-999.0,1.4614e-14,7.20167e-15,-999.0,5.0,17191067.0,-24.740893041190986,0.3289353349511457,22.60307693481445,0.29841770679342294,0.007410152323983358,17190985;17190824;17190973;17191092;17191148,0.0045652821668337;0.0019106552373264912;0.002580143011198141;0.002247678373542696;0.006117565556537818,0.18385061136760533;0.0769448898574484;0.10390614483170717;0.09051730605737658;0.24636334109243957
880,4736.0,-24.999679166666738,0.3595911111111111,4.42e+20,0.8,-999/-999,30617.4,9.912799999999998e-15,3.0492e-15,5.8018799999999995e-15,3.22419e-15,-999.0,3.79827e-15,2.95433e-15,-999.0,1.98574e-14,8.507989999999999e-15,-999.0,5.0,17195562.0,-24.998251096894933,0.3604747765930961,20.129297256469727,0.5019137803107575,0.021227344415089115,17195341;17195183;17195219;17195320;17195472,0.0027390020976998213;0.004748491483940206;0.005100582110450495;0.004239541393124117;0.004237849033701324,0.06476282997313589;0.11227656483416332;0.12060163526728562;0.1002426024564;0.10020258715825772
881,4737.0,-24.96953750000005,0.29834194444444445,4.45e+20,0.8,-999/-999,30348.5,7.518439999999998e-15,2.76146e-15,6.1384300000000014e-15,3.3806999999999995e-15,-999.0,5.34844e-15,3.68384e-15,-999.0,7.9843e-15,5.49934e-15,-999.0,5.0,17187039.0,-24.969072371257425,0.2995429176202067,21.70903205871582,0.31712209385357654,0.008180568629169686,17186533;17186654;17186708;17186806,0.0037814547413486223;0.005890296342207048;0.002758428744812208;0.005185526187857736,0.14658917976839037;0.22833903046766021;0.10693128301394458;0.20101841289642824
882,4739.0,-25.005095833333375,0.5665736111111112,4.34e+20,0.8,-999/-999,19560.6,4.89994e-14,6.80748e-15,3.82587e-14,8.363089999999998e-15,-999.0,4.3114999999999995e-14,1.00469e-14,-999.0,4.29936e-14,1.25146e-14,-999.0,5.0,17219823.0,-25.005236665305066,0.5665886624450087,19.98972511291504,0.7583189181058758,0.024150006835654044,17219801;17219867,0.0029667288407774195;0.004730032561892032,0.09315635478539208;0.14852472710873205
883,4751.0,-39.12573333333336,-0.8475391666666667,3.84e+20,0.8,-999/-999,3815.1,9.42673e-14,2.13855e-14,8.07803e-14,2.71562e-14,-999.0,5.48231e-14,2.60931e-14,-999.0,1.09827e-13,4.6866699999999995e-14,-999.0,5.0,5573498.0,-39.125227793419015,-0.8466010220488723,24.84203720092773,1.0,0.0034054020020963284,,,
884,4753.0,-39.04485000000005,-0.880015,3.84e+20,0.8,-999/-999,3689.6,3.515780000000001e-14,1.39719e-14,9.32468e-15,9.63435e-15,-999.0,5.06197e-14,2.68259e-14,-999.0,3.80374e-14,2.7702300000000004e-14,-999.0,5.0,5570023.0,-39.04502555411523,-0.8807219985431232,20.6004695892334,1.0,0.01737208730526259,,,
885,4754.0,-38.918100000000095,-0.7796852777777779,3.83e+20,0.8,-999/-999,2606.1,1.20173e-13,2.70788e-14,3.71594e-14,2.01005e-14,-999.0,1.51483e-13,4.77763e-14,-999.0,1.5165e-13,5.81235e-14,-999.0,5.0,5579512.0,-38.91889304071708,-0.7796198762123409,19.528602600097656,0.8789891419789911,0.028936312129306238,5579282,0.003983676010886111,0.12101085802100883
886,5000.0,6.819820833333324,1.1124197222222223,2.83e+20,0.8,-999/-999,27955.5,1.4487e-14,3.17032e-15,1.03016e-14,3.50003e-15,-999.0,7.45792e-15,3.65974e-15,-999.0,2.2647e-14,7.694490000000002e-15,-999.0,5.0,15979540.0,6.819369483759719,1.1137469304811451,21.782115936279297,0.6255018828791898,0.007827611651868452,15979328,0.004686517987258926,0.3744981171208101
887,5003.0,6.7771291666666675,1.1154275,2.82e+20,0.8,-999/-999,28180.2,9.9464e-15,2.6182e-15,7.36444e-15,3.04178e-15,-999.0,2.13455e-15,1.9194600000000002e-15,-999.0,1.9446e-14,7.08548e-15,-999.0,5.0,15979753.0,6.777291831928157,1.116883035319752,24.849565505981445,1.0,0.0029523046269525808,,,
888,5007.0,6.755983333333348,1.1116777777777778,2.81e+20,0.8,-999/-999,27656.1,1.75356e-14,3.44375e-15,4.79162e-15,2.4937e-15,-999.0,2.08498e-14,6.2425199999999995e-15,-999.0,2.6374700000000002e-14,8.48087e-15,-999.0,5.0,15979457.0,6.757846414428589,1.1117139135131058,20.33880615234375,1.0,0.016236339321414262,,,
889,5010.0,6.868212499999999,1.07629,2.84e+20,0.8,-999/-999,34597.1,9.33929e-15,2.48202e-15,6.919629999999999e-15,2.89197e-15,-999.0,1.20171e-14,4.62578e-15,-999.0,3.0396e-15,2.8095099999999998e-15,-999.0,5.0,15976165.0,6.868904314160784,1.0761184699932371,20.620502471923828,0.836214053507693,0.01785783843579287,15976094,0.0034977443374026324,0.16378594649230702
890,5011.0,6.728966666666678,1.12817,2.81e+20,0.8,-999/-999,27822.8,8.46749e-15,2.4795e-15,1.88018e-15,1.51898e-15,-999.0,2.72662e-15,2.2028e-15,-999.0,2.48445e-14,8.36233e-15,-999.0,5.0,15981073.0,6.72938637508572,1.1283600405135459,17.97926902770996,0.47437323605996445,0.03289835595443734,15981132;15981364;15981417,0.016185980934022372;0.006198811133015591;0.014068057851106281,0.23339148512804153;0.089382888949395;0.20285238986259893
891,5013.0,6.917979166666669,1.1033308333333334,2.87e+20,0.8,-999/-999,35077.8,9.655200000000001e-15,2.4845400000000003e-15,3.12488e-15,1.96688e-15,-999.0,9.03476e-15,4.02374e-15,-999.0,1.7130700000000005e-14,6.82748e-15,-999.0,5.0,15978655.0,6.918219680490853,1.1024355887049335,20.306703567504886,0.775757132141554,0.023471850857764643,15978631;15978762,0.0017857090631789464;0.004999140127650598,0.05901863257761037;0.16522423528083569
892,5015.0,6.880012499999991,1.0323069444444444,2.83e+20,0.8,-999/-999,28405.7,2.7954000000000003e-14,4.273040000000001e-15,1.3713299999999998e-14,4.07111e-15,-999.0,3.22703e-14,7.468569999999999e-15,-999.0,3.0147500000000005e-14,8.94997e-15,-999.0,5.0,15971660.0,6.880285717913941,1.0324155146037113,20.53217315673828,1.0,0.017915283895646752,,,
893,5016.0,6.922679166666653,1.061233888888889,2.86e+20,0.8,-999/-999,29238.7,7.1327e-15,2.34583e-15,3.50325e-15,-4.17148e-12,1.1991200000000001e-14,5.244830000000001e-15,3.13021e-15,-999.0,1.98947e-14,7.802689999999999e-15,-999.0,5.0,15974226.0,6.923318220354918,1.059645861945974,22.33084487915039,0.5683799064477628,0.005334201474358214,15974246,0.004050721204727481,0.4316200935522373
894,5017.0,6.9697083333333305,1.1107605555555558,2.89e+20,0.065,+0.24/-0.18,19745.8,5.78811e-14,7.81884e-15,2.29399e-14,4.76762e-15,-999.0,8.30472e-15,3.80851e-15,-999.0,8.41363e-14,1.6290799999999997e-14,-999.0,5.0,15979388.0,6.969413760864399,1.1105474075473514,19.80123710632324,1.0,0.01915352094027682,,,
895,5018.0,6.977387499999992,1.1233819444444444,2.89e+20,0.8,-999/-999,15226.4,4.35524e-14,5.525199999999999e-15,2.58798e-14,5.7103099999999995e-15,-999.0,6.5325e-14,1.09124e-14,-999.0,1.41564e-14,6.24562e-15,-999.0,5.0,15981060.0,6.977650932344097,1.122855784621941,20.48659324645996,0.5487777204635134,0.018885418715941526,15981305;15981076,0.009257613396676988;0.006270571085394629,0.26901029059379267;0.18221198894269397
896,5020.0,6.750162499999987,1.0014786111111111,2.78e+20,0.373,+0.26/-0.19,25360.1,4.57377e-14,6.5233e-15,1.0895999999999999e-14,3.52171e-15,-999.0,3.596359999999999e-14,8.015519999999997e-15,-999.0,5.853390000000002e-14,1.3046000000000001e-14,-999.0,5.0,15968533.0,6.751134828010661,1.0008702143748942,20.93380546569824,0.7934897638020778,0.01392034174481336,15968451,0.003622848324977566,0.2065102361979221
897,5024.0,6.937679166666669,0.9526311111111112,2.83e+20,0.28600000000000003,+0.08/-0.07,5824.5,5.236760000000002e-13,2.5459200000000002e-14,1.6663399999999998e-13,1.51174e-14,-999.0,2.817150000000001e-13,2.55578e-14,-999.0,6.953810000000001e-13,5.25905e-14,-999.0,5.0,15963769.0,6.938086334657347,0.9515330897244406,20.87562370300293,0.46353530154261463,0.014809561953179824,15963843;15963694;15963822,0.006844907160339692;0.0038265741672338263;0.006468113350671683,0.21424375107313717;0.11977074109900065;0.20245020628524762
898,5029.0,39.18270833333332,-0.9945869444444444,2.96e+20,0.8,-999/-999,3751.5,1.87752e-13,2.35382e-14,1.67884e-13,2.91402e-14,-999.0,2.410780000000001e-13,4.18447e-14,-999.0,4.87525e-13,-9.1512e-11,6.04152e-13,5.0,13486612.0,39.18307877528761,-0.995298441056506,18.364721298217773,1.0,0.035423532750756034,,,
899,5033.0,10.767170833333326,-0.6398466666666667,2e+20,0.8,-999/-999,5643.8,2.49478e-14,9.3688e-15,1.7122099999999998e-14,1.01911e-14,-999.0,2.6213400000000003e-14,1.5602200000000006e-14,-999.0,2.00669e-14,1.6999500000000002e-14,-999.0,5.0,7545131.0,10.768478731171806,-0.6399041488371436,23.09563636779785,0.2682140006784621,0.005737840304878955,7545120;7544984;7544994;7545186,0.005485729005527028;0.0032199827744421017;0.003546958805431888;0.003402258653311236,0.2564291170598072;0.15051734035094752;0.16580175830924507;0.15903778360153822
900,5034.0,10.709274999999991,-0.6149927777777777,1.99e+20,0.8,-999/-999,5060.2,4.2103699999999995e-14,1.20411e-14,4.50981e-14,1.6773e-14,-999.0,4.4246300000000004e-14,-3.1598e-11,9.12338e-14,6.34982e-14,2.93598e-14,-999.0,5.0,7547883.0,10.709816855779971,-0.6155686504447759,18.977256774902344,0.5564472355146042,0.033888263998045655,7547771;7547843;7547977,0.005767704181352761;0.005291967218022606;0.015953192032398412,0.09470603295479685;0.08689440477306277;0.2619523267575362
901,5036.0,10.877512499999995,-0.4712336111111111,1.81e+20,0.8,-999/-999,5431.8,3.43679e-14,1.12965e-14,2.33787e-14,1.2492e-14,-999.0,1.81337e-14,1.36625e-14,-999.0,5.56251e-14,2.97223e-14,-999.0,5.0,7562230.0,10.876708493498164,-0.4704257398061373,20.426855087280273,0.6252151765444187,0.019158061205772844,7562042;7562104;7562225,0.003724808950569163;0.0036073747518767956;0.004152103397623622,0.12155755536069576;0.11772514024941734;0.13550212784546806
902,5037.0,10.986275000000004,-0.6164197222222222,1.99e+20,0.8,-999/-999,5433.6,4.34015e-14,1.2977600000000002e-14,2.97519e-14,-2.22279e-11,5.46178e-14,1.26659e-14,1.14288e-14,-999.0,1.55194e-13,4.9125e-14,-999.0,5.0,7548838.0,10.98636171264558,-0.6153617228399273,16.305961608886722,0.895024214340493,0.08152362929868257,7547766,0.009561760339355345,0.10497578565950696
903,5123.0,31.860362500000008,0.3764763888888889,2.35e+20,0.8,-999/-999,80270.8,9.8646e-15,1.6264800000000002e-15,6.13546e-15,1.6593399999999999e-15,-999.0,1.00908e-14,2.6015899999999997e-15,-999.0,9.79386e-15,3.18422e-15,-999.0,5.0,13230127.0,31.86097543251769,0.376154376750717,22.108686447143555,1.0,0.00810966997630151,,,
904,5126.0,31.782866666666678,0.27504,2.34e+20,0.6559999999999999,+0.27/-0.20,81901.3,1.67702e-14,2.2827e-15,9.622849999999999e-15,2.14847e-15,-999.0,1.2182500000000001e-14,3.07956e-15,-999.0,1.9064599999999998e-14,4.81922e-15,-999.0,5.0,13221825.0,31.783659549229302,0.2743498839108818,21.383230209350586,0.7864593407075606,0.012851749304154331,13221983,0.0034895268927713587,0.21354065929243943
905,5127.0,31.726654166666666,0.3240986111111111,2.34e+20,0.8,-999/-999,78559.2,6.9966999999999995e-15,1.49039e-15,8.30533e-15,2.1368400000000002e-15,-999.0,4.96883e-15,2.07788e-15,-999.0,1.2636699999999999e-15,1.2889799999999999e-15,-999.0,5.0,13226057.0,31.726551368051066,0.32305061230601384,19.843992233276367,1.0,0.018736033874990676,,,
