,ID,RA,DEC,countrates_0.3-10keV(ph.s-1),countrates_error_0.3-10keV(ph.s-1),exposure_time(s),countrates_0.3-1keV(ph.s-1),countrates_error_0.3-1keV(ph.s-1),upper_limit_0.3-1keV(ph.s-1),countrates_1-2keV(ph.s-1),countrates_error_1-2keV(ph.s-1),upper_limit_1-2keV(ph.s-1),countrates_2-10keV(ph.s-1),countrates_error_2-10keV(ph.s-1),upper_limit_2-10keV(ph.s-1)
2541,5153,31.79297916666666,0.17197888888888888,0.0027199999999999998,0.00023999999999999998,60476.4,0.0013599999999999999,0.00017380000000000002,-999.0,0.0007972000000000001,0.00013240000000000002,-999.0,0.0005627999999999999,0.00010759999999999999,-999.0
2542,5154,31.7224625,0.4835938888888889,0.0012460000000000001,0.00018,43201.2,0.0005338999999999999,0.00011999999999999999,-999.0,0.0002669,8e-05,-999.0,0.0004448,0.00010669999999999999,-999.0
2543,5155,31.9438875,0.45149472222222226,0.0005801000000000001,0.00011999999999999999,73315.2,0.0001934,7.125e-05,-999.0,0.0001547,6.375e-05,-999.0,0.00023199999999999997,7.5e-05,-999.0
2544,5156,31.96002083333333,0.25081583333333335,0.0005508999999999999,0.00011,85347.9,0.0001968,6.443e-05,-999.0,7.87e-05,4.086e-05,-999.0,0.00027539999999999997,7.621e-05,-999.0
2545,5157,31.950870833333333,0.2292788888888889,0.0007402,0.00013000000000000002,84734.1,0.00032569999999999995,8.211e-05,-999.0,0.0002665,7.526e-05,-999.0,0.000148,5.747e-05,-999.0
2546,5158,31.986633333333327,0.39455250000000003,0.0004484,0.00011,78584.1,9.608e-05,5.133e-05,-999.0,0.0002563,8.067e-05,-999.0,9.608e-05,5.133e-05,-999.0
2547,5159,31.966766666666665,0.24622555555555556,0.0003697,9.8e-05,82426.8,0.00012319999999999999,5.472e-05,-999.0,8.215e-05,4.492e-05,-999.0,0.0001643,6.288e-05,-999.0
2548,5160,32.00176666666666,0.3600522222222222,0.001018,0.00016999999999999999,48942.5,0.0003133,9.208e-05,-999.0,0.00015659999999999998,6.588e-05,-999.0,0.0005481,0.0001204,-999.0
2549,5161,31.983479166666662,0.25372833333333333,0.0007957000000000001,0.00014,57793.9,0.000341,9.333e-05,-999.0,0.0002274,7.333e-05,-999.0,0.0002274,7.333e-05,-999.0
2550,5162,31.907962499999993,0.16497166666666666,0.000624,0.00013000000000000002,64708.6,0.00026000000000000003,8.667e-05,-999.0,0.000312,9.389e-05,-999.0,5.201e-05,3.756e-05,-999.0
2551,5163,319.69963749999994,0.5885733333333334,0.003396,0.00086,6468.7,0.001045,0.00046580000000000005,-999.0,0.001568,0.0005662000000000001,-999.0,0.0007837,0.0004013,-999.0
2552,5164,319.7057708333333,0.5591711111111112,0.0032990000000000003,0.00084,6402.2,0.00047139999999999997,0.00032089999999999994,-999.0,0.0014140000000000001,0.0005474,-999.0,0.0014140000000000001,0.0005474,-999.0
2553,5165,319.7457708333333,0.550003888888889,0.0025670000000000003,0.0007599999999999999,6451.3,0.0005135,0.0003378,-999.0,0.001027,0.0004856,-999.0,0.001027,0.0004856,-999.0
2554,5166,319.69826249999994,0.5484291666666666,0.00313,0.00084,6519.0,0.0008537000000000001,0.0004276,-999.0,0.0011380000000000001,0.0004887,-999.0,0.0011380000000000001,0.0004887,-999.0
2555,5167,319.6852125,0.5563333333333333,0.002825,0.00079,6460.4,0.0008476000000000001,0.00044239999999999997,-999.0,0.001695,0.0006241,-999.0,0.00028250000000000004,0.0002528,-999.0
2556,5168,319.8308708333333,0.6102138888888888,0.00146,0.00061,6519.0,0.0002085,0.00022370000000000002,-999.0,0.0006257999999999999,0.00039139999999999997,-999.0,0.0006257999999999999,0.00039139999999999997,-999.0
2557,5169,319.6613083333333,0.6747380555555555,0.005573,0.0011,5439.6,0.003135,0.0008,-999.0,0.001045,0.00047000000000000004,-999.0,0.001393,0.00055,-999.0
2558,5170,319.81208749999996,0.6829727777777778,0.001995,0.0007,6503.9,0.0008866,0.00045,-999.0,0.0006647000000000001,0.00039,-999.0,0.0004433,0.00032,-999.0
2559,5171,319.5740124999999,0.6692699999999999,0.00495,0.0011,6519.0,0.00055,0.00037400000000000004,-999.0,0.003025,0.00088,-999.0,0.001375,0.000605,-999.0
2560,5172,319.6097541666666,0.7307563888888889,0.002062,0.0007599999999999999,6100.4,0.002062,0.0007599999999999999,-999.0,0.00126,-0.7592,0.8264,0.0005729,-0.7592,0.8264
2561,5173,319.6364166666666,0.7496519444444444,0.00775,0.0014,6518.7,0.002736,0.00084,-999.0,0.002736,0.00084,-999.0,0.00228,0.0007700000000000001,-999.0
2562,5240,37.348016666666666,-0.011936666666666667,0.00997,0.0023,2412.4,0.00532,0.001691,-999.0,0.00399,0.0014210000000000002,-999.0,0.0006649,0.0005952999999999999,-999.0
2563,5241,37.443458333333325,0.03231111111111111,0.00539,0.0017,2424.6,0.002876,-1.6980000000000002,1.3219999999999998,0.0032340000000000003,0.001322,-999.0,0.002156,0.00107,-999.0
2564,5242,37.37961249999999,-0.1453463888888889,0.0109,0.0025,2335.7,0.004956,0.0016460000000000001,-999.0,0.004956,0.0016460000000000001,-999.0,0.0009913,0.0007317000000000001,-999.0
2565,5266,338.59067083333326,0.7110749999999999,0.0023940000000000003,0.00085,5128.1,0.000532,0.0004038,-999.0,0.0007980999999999999,0.0004958,-999.0,0.001064,0.0005738,-999.0
2566,5267,338.6663166666666,0.6907363888888889,0.02385,0.0024,4712.2,0.00477,0.001091,-999.0,0.010490000000000001,0.0016,-999.0,0.008583,0.0014550000000000001,-999.0
2567,5268,338.5435041666666,0.7033877777777777,0.004594,0.0011,5187.1,0.0013130000000000001,0.0005762,-999.0,0.001641,0.0006286000000000001,-999.0,0.001641,0.0006286000000000001,-999.0
2568,5269,338.66764583333327,0.6405886111111111,0.002673,0.00091,5178.0,0.0006683,0.0004493,-999.0,0.0020039999999999997,0.0007962000000000001,-999.0,0.0009545999999999999,-0.9091,0.8253
2569,5270,338.5475208333333,0.7987458333333334,0.0019329999999999998,0.0007700000000000001,5193.3,0.0006445,0.0004345,-999.0,0.00032219999999999997,0.000308,-999.0,0.0009664,0.000528,-999.0
2570,5271,338.5883416666666,0.8563383333333333,0.002269,0.0008300000000000001,5180.9,0.0003782,0.0003379,-999.0,0.0003782,0.0003379,-999.0,0.001513,0.0006521,-999.0
2571,5272,338.64893749999993,0.5964986111111111,0.004861,0.0012,4998.1,0.004861,0.0012,-999.0,0.0008102000000000001,-1.199,0.6004,0.0032409999999999995,-1.199,0.6004
2572,5274,43.94554166666666,0.63768,0.0028870000000000002,0.0012,3117.2,0.001155,0.0007428999999999999,-999.0,0.001155,0.0007428999999999999,-999.0,0.0005775,0.0005314,-999.0
2573,5275,44.0598625,0.660965,0.00575,0.0017,3214.4,0.001643,0.0009154,-999.0,0.002464,0.001112,-999.0,0.001643,0.0009154,-999.0
2574,5298,47.76635416666666,1.1158369444444445,0.001204,0.0003,29227.5,0.0002407,0.00013419999999999998,-999.0,0.00048150000000000005,0.0001895,-999.0,0.00048150000000000005,0.0001895,-999.0
2575,5347,322.2026666666666,0.6693219444444444,0.0019190000000000001,0.00066,6529.8,0.0002742,0.000242,-999.0,0.0005485,0.00034649999999999997,-999.0,0.001097,0.0004894999999999999,-999.0
2576,5348,322.4185125,0.5909022222222222,0.03506,0.0026,6597.8,0.01402,0.001625,-999.0,0.01295,0.001544,-999.0,0.008091,0.001219,-999.0
2577,5349,322.48917083333333,0.52429,0.006084,0.0014,4284.4,0.001739,0.0007304,-999.0,0.0008692,0.0005235,-999.0,0.0034770000000000005,0.001035,-999.0
2578,5364,13.476216666666664,-0.4736113888888889,0.01294,0.006,450.5,0.008628,0.004855,-999.0,0.004313,0.003436,-999.0,0.0,-5.994,2.202
2579,5369,13.805416666666664,0.8278086111111111,0.0047539999999999995,0.0015,2656.7,0.001358,0.000825,-999.0,0.002716,0.001125,-999.0,0.000679,0.00057,-999.0
2580,5370,13.85868333333333,0.8898375,0.004132,0.0015,2744.1,0.001377,0.0008654,-999.0,0.002066,0.001038,-999.0,0.0006887000000000001,0.0006346,-999.0
2581,5371,13.846799999999998,0.7350224999999999,0.003505,0.0014,2608.4,0.0007007999999999999,0.0006222,-999.0,0.001402,0.0008814999999999999,-999.0,0.001402,0.0008814999999999999,-999.0
2582,5372,13.691524999999999,0.7017763888888888,0.006217,0.0018,2649.7,0.002487,0.001131,-999.0,0.001243,0.0007714,-999.0,0.002487,0.001131,-999.0
2583,5373,13.652970833333331,0.7094969444444444,0.004346,0.0016,2741.5,0.0006207000000000001,0.0006069,-999.0,0.002484,0.001214,-999.0,0.001242,0.0008828,-999.0
2584,5379,60.102,-0.005292777777777777,0.004542,0.002,1701.5,0.0,-1.9980000000000002,1.101,0.003785,0.0018,-999.0,0.0007571,0.0008,-999.0
2585,5380,4.045787499999999,-0.2533094444444444,0.014719999999999999,0.0022,3471.9,0.003817,0.001135,-999.0,0.002726,0.0009226000000000001,-999.0,0.008178,0.001632,-999.0
2586,5381,4.046070833333333,-0.23686416666666668,0.002744,0.001,3609.2,0.0007115,-0.999,1.103,0.0009147000000000001,0.0005769,-999.0,0.001829,0.0008462,-999.0
2587,5382,4.0086625,-0.20642083333333333,0.004255,0.0012,3575.0,0.001216,0.00066,-999.0,0.003039,0.0010199999999999999,-999.0,0.002837,-1.199,0.9445
2588,5386,16.291729166666663,-0.7323261111111111,0.01137,0.0034,1453.6,0.0,-3.397,1.652,0.005684000000000001,0.00238,-999.0,0.005684000000000001,0.00238,-999.0
2589,5417,22.868162499999997,0.5410725,0.01042,0.0011,11197.3,0.003563,0.0006692,-999.0,0.004248,0.0007242,-999.0,0.0026030000000000003,0.0005683,-999.0
2590,5418,22.84159583333333,0.5431288888888889,0.001835,0.0005099999999999999,11124.6,0.00016680000000000002,0.0001538,-999.0,0.0006671,0.0003076,-999.0,0.001001,0.0003724,-999.0
2591,5419,22.88539583333333,0.5557991666666667,0.004743,0.00078,10574.3,0.002372,0.0005506,-999.0,0.001318,0.00041289999999999995,-999.0,0.0010539999999999998,0.00036710000000000003,-999.0
2592,5420,22.88473333333333,0.5627880555555556,0.002297,0.00059,10156.2,0.0017230000000000001,0.0005086,-999.0,0.00028710000000000004,0.00021360000000000001,-999.0,0.00028710000000000004,0.00021360000000000001,-999.0
2593,5421,22.887216666666664,0.5703727777777777,0.0016300000000000002,0.0005200000000000001,9659.4,0.0005434,0.00030419999999999997,-999.0,0.0010869999999999999,0.00043170000000000003,-999.0,0.0002037,-0.5195,1.102
2594,5422,22.90482083333333,0.5548558333333333,0.002569,0.00061,10578.3,0.0007707,0.0003345,-999.0,0.001285,0.00043289999999999995,-999.0,0.0005138,0.0002755,-999.0
2595,5423,22.872783333333327,0.46939583333333335,0.0012050000000000001,0.00043,11228.7,0.0001506,0.0001488,-999.0,0.0006026,0.000306,-999.0,0.00045190000000000003,0.00026460000000000003,-999.0
2596,5424,22.940904166666662,0.5117341666666667,0.01484,0.0013,10768.6,0.008357999999999999,0.000975,-999.0,0.005188,0.0007719,-999.0,0.001297,0.00039,-999.0
2597,5425,22.901358333333327,0.6498447222222222,0.006966,0.00093,11201.6,0.002986,0.0006018,-999.0,0.00282,0.0006018,-999.0,0.001161,0.0003884,-999.0
2598,5426,22.884454166666664,0.43366333333333335,0.001532,0.00047999999999999996,11345.3,0.0008512000000000001,0.0003584,-999.0,0.0003404,0.00023040000000000002,-999.0,0.0003404,0.00023040000000000002,-999.0
2599,5427,22.878012499999997,0.6642847222222222,0.014169999999999999,0.0013,10780.7,0.007423000000000001,0.0009532999999999999,-999.0,0.004555,0.0007367000000000001,-999.0,0.002193,0.0005113,-999.0
2600,5428,22.94884583333333,0.6419644444444444,0.001161,0.00044,11657.7,0.0007736,0.0003589,-999.0,0.0002579,0.0002084,-999.0,0.00012890000000000002,0.0001447,-999.0
2601,5429,22.824691666666663,0.4168105555555556,0.001301,0.00044,11654.6,0.00037160000000000003,0.0002364,-999.0,0.00037160000000000003,0.0002364,-999.0,0.0005575,0.00028900000000000003,-999.0
2602,5430,22.915237499999996,0.4182986111111111,0.0015810000000000002,0.00047000000000000004,11658.9,0.0005928,0.0002872,-999.0,0.0003953,0.00023500000000000002,-999.0,0.0005928,0.0002872,-999.0
2603,5431,23.040816666666665,0.6326327777777778,0.005732,0.00093,11008.8,0.003821,0.0007440000000000001,-999.0,0.001194,0.00042780000000000004,-999.0,0.0007165,0.0003348,-999.0
2604,5432,23.00415833333333,0.38999944444444445,0.005454,0.00098,6309.1,0.00409,0.0008820000000000001,-999.0,0.001364,0.0005078,-999.0,0.0006817,-0.979,1.6540000000000001
2605,5438,16.219025,-0.8996055555555555,0.004622,0.0017,2301.6,0.0019809999999999997,0.001088,-999.0,0.0006603,0.000646,-999.0,0.0019809999999999997,0.001088,-999.0
2606,5451,47.69777499999999,1.3807508333333334,0.000559,0.00013000000000000002,43162.4,0.0001398,6.5e-05,-999.0,0.0003261,9.941e-05,-999.0,9.316e-05,5.353e-05,-999.0
2607,5482,47.465262499999994,1.4846022222222224,0.016380000000000002,0.00078,8598.6,0.009828,0.0006067000000000001,-999.0,0.004914,0.0004255,-999.0,0.001638,0.00024419999999999997,-999.0
2608,5483,47.62946666666666,1.6061566666666667,0.01242,0.0007099999999999999,10292.8,0.003386,0.0003745,-999.0,0.003386,0.0003745,-999.0,0.005646,0.00047589999999999997,-999.0
2609,5527,44.86889583333333,-0.3332325,0.029580000000000002,0.0021,7597.7,0.00774,0.00105,-999.0,0.011179999999999999,0.00126,-999.0,0.01067,0.00126,-999.0
2610,5528,44.88627916666666,-0.21183416666666668,0.0016600000000000002,0.00057,7675.7,0.0003319,0.0002523,-999.0,0.001328,0.0005046,-999.0,0.0005986,-0.5694,1.325
2611,5529,44.79330833333333,-0.31371499999999997,0.001508,0.00055,7116.1,0.0003017,0.00024380000000000002,-999.0,0.0003017,0.00024380000000000002,-999.0,0.0009048999999999999,0.000425,-999.0
2612,5530,44.96534166666667,-0.25589694444444444,0.006575,0.0011,7716.5,0.001315,-1.099,0.245,0.001948,0.0006368,-999.0,0.004625,0.0009263,-999.0
2613,5531,44.79366666666666,-0.3773094444444444,0.009319,0.0013,7160.0,0.00511,0.0009609,-999.0,0.003907,0.0008478,-999.0,0.00030060000000000004,0.00023169999999999997,-999.0
2614,5532,44.88907083333333,-0.42063611111111116,0.002888,0.0007599999999999999,7139.5,0.0017329999999999997,0.0005729,-999.0,0.0005775999999999999,0.00033319999999999997,-999.0,0.0005775999999999999,0.00033319999999999997,-999.0
2615,5533,44.939099999999996,-0.41455555555555557,0.003848,0.00086,7164.1,0.001539,0.0005518,-999.0,0.002309,0.0006808,-999.0,0.0007697,-0.8591,0.6618
2616,5534,44.73195416666666,-0.2641361111111111,0.001609,0.00058,7677.2,0.0008047000000000001,0.0004113,-999.0,0.0008047000000000001,0.0004113,-999.0,0.00032189999999999996,-0.5794,0.8247
2617,5535,44.77924583333333,-0.4074302777777778,0.0016989999999999998,0.00062,6407.5,0.0008497,-0.6194,1.649,0.0008497,-0.6194,1.649,0.0016989999999999998,0.00062,-999.0
2618,5536,44.90892916666666,-0.12578555555555557,0.00294,0.00082,5411.6,0.0009796,0.0004686,-999.0,0.0009796,0.0004686,-999.0,0.0009796,0.0004686,-999.0
2619,5537,44.858287499999996,-0.11737833333333333,0.004627,0.001,4656.6,0.001542,-0.999,1.101,0.001542,-0.999,1.101,0.004627,0.001,-999.0
2620,5538,44.70496249999999,-0.21262444444444445,0.002327,0.00073,6902.6,0.001163,0.0004988000000000001,-999.0,0.0007755,-0.7293,1.1,0.001163,0.0004988000000000001,-999.0
2621,5539,44.71771666666666,-0.09441083333333333,0.008304,0.0016,4324.3,0.004151,-1.598,1.101,0.0027670000000000004,-1.598,1.101,0.008304,0.0016,-999.0
2622,5547,29.748366666666662,1.1561305555555554,0.001594,0.00064,6524.0,0.0007968999999999999,0.0004551,-999.0,0.0007968999999999999,0.0004551,-999.0,0.00019930000000000002,-0.6394,1.649
2623,5562,29.882366666666666,-1.3073577777777778,0.006379999999999999,0.0026,1221.6,0.0015949999999999998,0.0013,-999.0,0.003191,0.001835,-999.0,0.0015949999999999998,0.0013,-999.0
2624,5577,358.12483749999996,-0.4504811111111111,0.00577,0.0013,4210.9,0.0005246000000000001,0.00039,-999.0,0.0020989999999999997,0.0007682,-999.0,0.003148,0.0009455,-999.0
2625,5578,358.33990833333326,-0.47783861111111114,0.01197,0.002,4345.1,0.004353,0.001187,-999.0,0.004897,0.00125,-999.0,0.002721,0.0009375,-999.0
2626,5584,36.28367499999999,0.28555916666666664,0.005797999999999999,0.0011,5905.6,0.001221,0.0005133,-999.0,0.002746,0.0007332999999999999,-999.0,0.001831,0.0006307,-999.0
2627,5585,36.39439999999999,0.30618666666666666,0.003139,0.00084,5942.5,0.0017120000000000002,0.000637,-999.0,0.0005707999999999999,0.000364,-999.0,0.0008562000000000001,0.00044800000000000005,-999.0
2628,5586,36.29060416666666,0.31813444444444444,0.007661,0.0013,5378.5,0.003483,0.000884,-999.0,0.00209,0.000676,-999.0,0.00209,0.000676,-999.0
2629,5587,36.286808333333326,0.1816725,0.0014060000000000001,0.00058,6043.8,0.0006391,-0.5794,1.1,0.0007029,0.00040599999999999995,-999.0,0.0007029,0.00040599999999999995,-999.0
2630,5588,36.441508333333324,0.20475416666666668,0.0015,0.0006,6388.6,0.0006819,-0.5994,1.1,0.00075,0.0004255,-999.0,0.00075,0.0004255,-999.0
2631,5589,36.48510833333332,0.2301275,0.0063170000000000006,0.0012,4986.2,0.0031579999999999998,0.0008182,-999.0,0.0026320000000000002,0.0007636,-999.0,0.0005262999999999999,0.00034360000000000006,-999.0
2632,5590,36.27205833333333,0.0940825,0.004529999999999999,0.0011,6375.1,0.00151,0.0006368,-999.0,0.001812,0.0006947,-999.0,0.001208,0.0005673999999999999,-999.0
2633,5591,36.213562499999995,0.3559441666666666,0.0017699999999999999,0.0006900000000000001,6388.6,0.000295,0.0002818,-999.0,0.00059,0.0003968,-999.0,0.0008849999999999999,0.00048300000000000003,-999.0
2634,5592,36.318458333333325,0.07253833333333333,0.00432,0.0011,3741.2,0.0008641,0.0004979,-999.0,0.00144,-1.099,1.3219999999999998,0.0034560000000000003,0.0009842,-999.0
2635,5593,36.161474999999996,0.28094,0.001634,0.0006799999999999999,6333.5,0.0006538,0.00043889999999999993,-999.0,0.00032680000000000003,0.00030910000000000003,-999.0,0.0006538,0.00043889999999999993,-999.0
2636,5594,36.254437499999995,0.4183413888888889,0.01091,0.0017,5824.9,0.007273000000000001,0.001417,-999.0,0.00303,0.0009208,-999.0,0.0006061,0.0004038,-999.0
2637,5596,38.97945833333333,0.7514955555555556,0.0007488999999999999,0.00029,14456.3,0.0001248,0.00011840000000000002,-999.0,0.0002497,0.0001657,-999.0,0.0003745,0.00020709999999999997,-999.0
2638,5597,39.02554583333333,0.7446016666666666,0.000754,0.00029,14477.9,0.000377,0.000205,-999.0,0.0002827,0.000175,-999.0,9.425e-05,0.0001,-999.0
2639,5628,33.7222125,-0.7866341666666666,0.0002877,6.6e-05,129418.0,0.0001644,4.977e-05,-999.0,6.165e-05,3.03e-05,-999.0,6.165e-05,3.03e-05,-999.0
2640,5638,33.75088749999999,-0.7658669444444445,0.0001726,5.6e-05,135440.0,6.903e-05,3.551e-05,-999.0,3.452e-05,2.527e-05,-999.0,6.903e-05,3.551e-05,-999.0
2641,5656,33.78611666666666,-0.7269841666666667,0.00021349999999999999,6.5e-05,116680.0,7.629e-05,3.9e-05,-999.0,6.101e-05,3.489e-05,-999.0,7.629e-05,3.9e-05,-999.0
2642,6021,33.72304583333333,-0.6339097222222222,0.0003637,7.8e-05,130032.0,0.00011479999999999999,4.446e-05,-999.0,0.000134,4.758e-05,-999.0,0.00011479999999999999,4.446e-05,-999.0
2643,5684,33.556416666666664,-0.9096155555555556,0.00020340000000000004,6.5e-05,123856.0,3.699e-05,2.786e-05,-999.0,7.4e-05,3.946e-05,-999.0,9.25e-05,4.411e-05,-999.0
2644,5715,44.27487083333333,-0.18188222222222222,0.0035600000000000002,0.0012,3466.3,0.001526,0.0007826,-999.0,0.002034,0.0008869999999999999,-999.0,0.0,-1.199,0.9446
2645,5726,17.19748333333333,-0.5386836111111111,0.0045780000000000005,0.0015,2487.1,0.0007631000000000001,0.0006225,-999.0,0.003052,0.001275,-999.0,0.0007631000000000001,0.0006225,-999.0
2646,5805,347.16562083333326,1.0981716666666665,0.007552,0.0017,2460.1,0.0056630000000000005,0.001438,-999.0,0.001887,0.00085,-999.0,0.0,-1.6980000000000002,1.651
2647,5806,341.30949583333324,-1.0757544444444445,0.001927,0.0008699999999999999,3838.7,0.0,-0.8691,1.3219999999999998,0.0007708999999999999,0.0005118000000000001,-999.0,0.0011560000000000001,0.0006653,-999.0
2648,5807,341.1906208333333,-0.9750761111111111,0.003896,0.0012,3827.1,0.001948,0.0008571,-999.0,0.001948,0.0008571,-999.0,0.002338,-1.199,0.8266
2649,5808,341.33041249999997,-1.0775872222222223,0.002639,0.001,3900.9,0.0013189999999999999,-0.999,2.204,0.002639,0.001,-999.0,0.001583,-0.999,2.204
2650,5809,341.2052333333333,-1.2948547222222222,0.0028640000000000002,0.0011,3716.7,0.001719,0.0008105,-999.0,0.0005729,0.00048049999999999997,-999.0,0.0005729,0.00048049999999999997,-999.0
2651,5810,341.2779041666666,-0.9277475,0.002711,0.0011,3840.3,0.0009036,0.000616,-999.0,0.0005422000000000001,-1.099,2.202,0.001807,0.00088,-999.0
2652,5811,44.05566666666666,0.2806225,0.02342,0.0009199999999999999,30104.2,0.008199,0.0005482999999999999,-999.0,0.009153,0.0005762,-999.0,0.006072999999999999,0.00047389999999999997,-999.0
2653,5812,44.02444166666666,0.2764827777777778,0.002343,0.00033,31470.8,0.001065,0.000225,-999.0,0.0006922,0.00018,-999.0,0.0005857,0.000165,-999.0
2654,5813,44.073966666666664,0.21610222222222222,0.0005666,0.00018,31059.1,5.151e-05,5.482e-05,-999.0,5.151e-05,5.482e-05,-999.0,0.0004636,0.0001636,-999.0
2655,5814,44.127337499999996,0.24764222222222224,0.000521,0.00016999999999999999,31374.4,0.0001895,0.00010049999999999999,-999.0,0.0001895,0.00010049999999999999,-999.0,0.0001421,9.273e-05,-999.0
2656,5815,44.01402916666667,0.25137611111111113,0.0009995,0.00022999999999999998,28926.9,0.000357,0.00013630000000000003,-999.0,0.000357,0.00013630000000000003,-999.0,0.00028560000000000006,0.0001193,-999.0
2657,5816,44.1201875,0.31885277777777776,0.000698,0.00018999999999999998,31823.0,0.0001745,9.087e-05,-999.0,0.0001745,9.087e-05,-999.0,0.000349,0.0001322,-999.0
2658,5817,44.007041666666666,0.2673508333333333,0.0011359999999999999,0.00023999999999999998,28485.6,0.0004131,0.0001482,-999.0,0.0005164,0.00016240000000000002,-999.0,0.00020659999999999998,0.00010590000000000001,-999.0
