RA;DEC;NH;ENERGY_SLOPE;ENERGY_SLOPE_ERROR;nufnu_5keV(erg.s-1.cm-2);nufnu_error_5keV(erg.s-1.cm-2);nufnu_0.5keV(erg.s-1.cm-2);nufnu_error_0.5keV(erg.s-1.cm-2);upper_limit_0.5keV(erg.s-1.cm-2);nufnu_1.5keV(erg.s-1.cm-2);nufnu_error_1.5keV(erg.s-1.cm-2);upper_limit_1.5keV(erg.s-1.cm-2);nufnu_4.5keV(erg.s-1.cm-2);nufnu_error_4.5keV(erg.s-1.cm-2);upper_limit_4.5keV(erg.s-1.cm-2)
23:18:15.631;+00:15:41.631;3.79E+20;0.653;+0.28/-0.21;1.92853e-13;2.66266e-14;1.21823e-13;2.50076e-14;-9.990E+02;7.58871e-14;2.33946e-14;-9.990E+02;1.83923e-13;4.70736e-14;-9.990E+02
23:18:58.056;+00:06:20.241;3.77E+20;0.8;-999/-999;9.56583e-14;1.73294e-14;7.99379e-14;2.02741e-14;-9.990E+02;8.71555e-14;2.36914e-14;-9.990E+02;3.27663e-14;1.84014e-14;-9.990E+02
23:18:55.209;+00:28:49.132;3.93E+20;0.8;-999/-999;6.49593e-14;1.5836e-14;4.36994e-14;1.7232e-14;-9.990E+02;5.8981e-14;2.32579e-14;-9.990E+02;4.42773e-14;2.48294e-14;-9.990E+02
02:25:08.082;+00:17:08.013;2.89E+20;0.652;+0.39/-0.26;1.0714e-13;2.04006e-14;2.90296e-14;1.2254e-14;-9.990E+02;9.83537e-14;2.63607e-14;-9.990E+02;1.02102e-13;3.53047e-14;-9.990E+02
02:25:34.656;+00:18:22.272;2.84E+20;0.8;-999/-999;4.79388e-14;1.28285e-14;4.19936e-14;1.5625e-14;-9.990E+02;2.0264e-14;1.29224e-14;-9.990E+02;4.61355e-14;2.414e-14;-9.990E+02
02:25:09.745;+00:19:05.284;2.90E+20;0.810;+0.35/-0.24;1.15492e-13;1.96287e-14;8.58576e-14;2.18286e-14;-9.990E+02;7.40467e-14;2.3996e-14;-9.990E+02;1.12112e-13;3.63316e-14;-9.990E+02
02:25:08.834;+00:10:54.021;2.87E+20;0.8;-999/-999;2.16478e-14;8.86704e-15;1.58309e-14;-1.42451e-11;2.70446e-11;2.5151e-14;1.44187e-14;-9.990E+02;3.81628e-14;2.18781e-14;-9.990E+02
02:25:45.962;+00:12:17.115;2.77E+20;0.8;-999/-999;2.33111e-14;9.1416e-15;1.69674e-14;-1.4623e-11;2.68356e-11;2.71361e-14;1.50933e-14;-9.990E+02;4.12167e-14;2.29251e-14;-9.990E+02
02:25:56.426;+00:13:48.459;2.74E+20;0.8;-999/-999;9.74993e-14;1.8264e-14;7.7961e-14;1.9915e-14;-9.990E+02;9.46401e-14;2.70765e-14;-9.990E+02;2.87585e-14;1.85114e-14;-9.990E+02
02:25:05.294;+00:05:38.697;2.85E+20;0.8;-999/-999;6.69329e-14;1.5278e-14;3.58646e-14;1.42108e-14;-9.990E+02;6.22048e-14;2.2425e-14;-9.990E+02;6.29377e-14;2.77939e-14;-9.990E+02
02:24:51.255;+00:21:21.399;2.93E+20;0.8;-999/-999;2.55844e-14;1.02644e-14;6.87429e-15;6.75819e-15;-9.990E+02;1.97846e-14;1.36932e-14;-9.990E+02;4.49998e-14;2.52753e-14;-9.990E+02
02:25:16.430;+00:04:21.138;2.84E+20;-0.253;+0.35/-0.23;1.967e-13;4.98894e-14;1.62769e-14;9.3421e-15;-9.990E+02;5.48699e-14;-4.17027e-11;5.01646e-11;2.28749e-13;6.48991e-14;-9.990E+02
02:24:38.896;+00:16:54.292;2.91E+20;0.8;-999/-999;3.09089e-14;1.14818e-14;1.66049e-14;1.06293e-14;-9.990E+02;2.39159e-14;-2.66198e-11;7.83814e-11;7.25898e-14;3.29861e-14;-9.990E+02
02:25:01.065;+00:25:06.029;2.93E+20;0.8;-999/-999;1.66988e-13;2.6044e-14;1.79477e-13;3.50013e-14;-9.990E+02;1.07577e-13;3.27243e-14;-9.990E+02;3.26316e-14;2.17616e-14;-9.990E+02
02:25:08.169;+00:17:06.233;2.89E+20;0.830;+0.49/-0.30;1.34467e-13;2.9382e-14;4.53346e-14;2.2375e-14;-9.990E+02;1.72928e-13;5.02837e-14;-9.990E+02;1.3043e-13;5.51656e-14;-9.990E+02
02:25:09.790;+00:19:04.098;2.90E+20;0.8;-999/-999;9.80527e-14;2.60168e-14;1.97341e-14;1.49139e-14;-9.990E+02;1.13793e-13;4.3485e-14;-9.990E+02;1.29441e-13;5.49668e-14;-9.990E+02
02:24:51.479;+00:21:25.693;2.93E+20;0.8;-999/-999;3.5236e-14;1.6852e-14;7.10154e-15;-2.71464e-11;5.43916e-11;5.44813e-14;3.17612e-14;-9.990E+02;4.13082e-14;3.4825e-14;-9.990E+02
02:25:00.887;+00:25:09.058;2.93E+20;0.8;-999/-999;1.46383e-13;3.2172e-14;1.47514e-13;4.05343e-14;-9.990E+02;8.49027e-14;3.73159e-14;-9.990E+02;6.4347e-14;3.89046e-14;-9.990E+02
02:25:05.241;+00:05:38.686;2.85E+20;0.8;-999/-999;6.1112e-14;2.2917e-14;4.9096e-14;2.51126e-14;-9.990E+02;7.101e-14;3.63216e-14;-9.990E+02;2.69371e-14;-8.07197e-11;8.9018e-11
02:25:56.447;+00:13:50.179;2.74E+20;0.8;-999/-999;1.60571e-13;3.805e-14;1.71208e-13;4.97753e-14;-9.990E+02;1.24709e-13;5.15928e-14;-9.990E+02;7.10072e-14;-1.3458e-10;5.94241e-11
01:18:41.292;-00:52:05.521;3.70E+20;0.8;-999/-999;3.16423e-14;1.16321e-14;3.76641e-14;1.64014e-14;-9.990E+02;2.0623e-14;1.4497e-14;-9.990E+02;0;-3.98904e-11;5.08599e-11
01:18:03.636;-00:44:45.845;3.55E+20;0.8;-999/-999;2.79835e-14;1.12622e-14;3.97291e-14;1.72125e-14;-9.990E+02;1.82984e-14;-2.57524e-11;3.38436e-11;1.37883e-14;1.52395e-14;-9.990E+02
01:18:52.944;-01:00:01.100;4.02E+20;0.8;-999/-999;9.83669e-14;2.06453e-14;8.3077e-14;2.56796e-14;-9.990E+02;1.11501e-13;3.44657e-14;-9.990E+02;4.77713e-14;-7.01265e-11;8.91832e-11
01:18:51.417;-01:00:27.411;4.02E+20;0.8;-999/-999;6.36987e-14;1.74691e-14;2.69055e-14;1.4507e-14;-9.990E+02;7.2222e-14;2.77223e-14;-9.990E+02;5.4147e-14;2.91951e-14;-9.990E+02
01:18:55.302;-01:00:01.141;4.02E+20;0.8;-999/-999;3.56211e-14;1.38165e-14;1.50408e-14;-2.33136e-11;4.43149e-11;4.03594e-14;2.24479e-14;-9.990E+02;6.05172e-14;3.36596e-14;-9.990E+02
01:18:41.292;-00:52:05.521;3.70E+20;0.8;-999/-999;3.16423e-14;1.16321e-14;3.76641e-14;1.64014e-14;-9.990E+02;2.0623e-14;1.4497e-14;-9.990E+02;0;-3.98904e-11;5.08599e-11
01:18:03.636;-00:44:45.845;3.55E+20;0.8;-999/-999;2.79835e-14;1.12622e-14;3.97291e-14;1.72125e-14;-9.990E+02;1.82984e-14;-2.57524e-11;3.38436e-11;1.37883e-14;1.52395e-14;-9.990E+02
01:18:52.944;-01:00:01.100;4.02E+20;0.8;-999/-999;9.83669e-14;2.06453e-14;8.3077e-14;2.56796e-14;-9.990E+02;1.11501e-13;3.44657e-14;-9.990E+02;4.77713e-14;-7.01265e-11;8.91832e-11
01:18:51.417;-01:00:27.411;4.02E+20;0.8;-999/-999;6.36987e-14;1.74691e-14;2.69055e-14;1.4507e-14;-9.990E+02;7.2222e-14;2.77223e-14;-9.990E+02;5.4147e-14;2.91951e-14;-9.990E+02
01:18:55.302;-01:00:01.141;4.02E+20;0.8;-999/-999;3.56211e-14;1.38165e-14;1.50408e-14;-2.33136e-11;4.43149e-11;4.03594e-14;2.24479e-14;-9.990E+02;6.05172e-14;3.36596e-14;-9.990E+02
23:37:30.820;+00:17:23.088;3.56E+20;0.8;-999/-999;4.07917e-14;1.43952e-14;0;-2.38212e-11;3.42377e-11;7.46913e-14;3.06356e-14;-9.990E+02;2.81215e-14;2.33258e-14;-9.990E+02
23:37:35.152;+00:17:54.440;3.56E+20;0.8;-999/-999;5.11031e-14;1.5647e-14;3.38748e-14;1.71059e-14;-9.990E+02;2.33921e-14;1.68288e-14;-9.990E+02;7.05061e-14;3.56037e-14;-9.990E+02
23:37:31.592;+00:15:52.921;3.55E+20;0.8;-999/-999;9.42587e-14;2.03346e-14;9.36249e-14;2.54043e-14;-9.990E+02;4.31414e-14;2.03105e-14;-9.990E+02;6.50037e-14;3.0603e-14;-9.990E+02
23:37:34.068;+00:15:51.860;3.55E+20;0.846;+0.33/-0.23;9.2528e-14;2.05912e-14;9.86863e-14;-3.65825e-11;2.46977e-11;1.28262e-13;3.6631e-14;-9.990E+02;1.43747e-13;4.72425e-14;-9.990E+02
23:37:35.920;+00:15:56.148;3.55E+20;0.533;+0.25/-0.19;3.48625e-13;4.5843e-14;1.66884e-13;3.41376e-14;-9.990E+02;1.25078e-13;3.62476e-14;-9.990E+02;3.28796e-13;7.3956e-14;-9.990E+02
23:37:38.847;+00:16:02.725;3.55E+20;0.615;+0.17/-0.14;6.10614e-13;5.54204e-14;2.12992e-13;3.82829e-14;-9.990E+02;4.35609e-13;6.61224e-14;-9.990E+02;5.81241e-13;9.49889e-14;-9.990E+02
23:37:40.729;+00:17:13.004;3.55E+20;0.8;-999/-999;6.10194e-14;1.72062e-14;2.52619e-14;1.38068e-14;-9.990E+02;3.49213e-14;1.9086e-14;-9.990E+02;1.05247e-13;4.0626e-14;-9.990E+02
23:37:38.588;+00:16:34.887;3.55E+20;0.705;+0.28/-0.21;2.25965e-13;3.36205e-14;1.24592e-13;2.83637e-14;-9.990E+02;1.41747e-13;3.7484e-14;-9.990E+02;2.17254e-13;5.74515e-14;-9.990E+02
23:37:41.316;+00:18:00.510;3.56E+20;0.8;-999/-999;5.31842e-14;1.5647e-14;5.28727e-14;2.00398e-14;-9.990E+02;4.86604e-14;2.25184e-14;-9.990E+02;5.64265e-14;-5.38911e-11;7.12613e-11
23:37:40.174;+00:15:27.926;3.54E+20;1.031;+0.41/-0.27;9.66395e-14;1.81504e-14;1.02631e-13;2.8185e-14;-9.990E+02;9.96528e-14;3.16819e-14;-9.990E+02;9.56646e-14;3.6962e-14;-9.990E+02
23:37:27.254;+00:14:52.052;3.55E+20;0.8;-999/-999;3.07209e-14;1.23572e-14;2.03488e-14;1.28666e-14;-9.990E+02;1.4063e-14;1.25379e-14;-9.990E+02;4.23846e-14;2.67999e-14;-9.990E+02
23:37:41.141;+00:16:30.796;3.55E+20;1.421;+0.39/-0.26;8.07763e-14;1.17696e-14;2.15634e-13;4.29878e-14;-9.990E+02;1.25819e-13;3.5601e-14;-9.990E+02;8.29689e-14;3.3094e-14;-9.990E+02
23:37:39.269;+00:14:58.585;3.54E+20;0.8;-999/-999;4.97882e-14;1.5637e-14;3.2944e-14;1.68213e-14;-9.990E+02;4.55709e-14;2.32687e-14;-9.990E+02;3.43461e-14;2.47225e-14;-9.990E+02
23:37:44.379;+00:17:53.864;3.56E+20;0.8;-999/-999;4.58144e-14;1.48646e-14;1.26454e-14;1.02972e-14;-9.990E+02;3.49431e-14;2.01015e-14;-9.990E+02;7.89755e-14;3.68067e-14;-9.990E+02
23:37:44.711;+00:16:35.810;3.55E+20;0.615;+0.48/-0.30;1.02409e-13;2.37516e-14;4.28818e-14;1.65437e-14;-9.990E+02;6.2671e-14;2.41783e-14;-9.990E+02;9.75332e-14;3.7628e-14;-9.990E+02
23:37:42.947;+00:15:21.686;3.54E+20;0.8;-999/-999;5.10235e-14;1.5637e-14;1.6886e-14;1.16455e-14;-9.990E+02;2.33582e-14;1.61091e-14;-9.990E+02;1.05622e-13;4.20763e-14;-9.990E+02
23:37:44.094;+00:17:01.636;3.55E+20;0.8;-999/-999;6.38506e-14;1.72062e-14;1.32163e-14;1.02094e-14;-9.990E+02;5.47771e-14;2.46139e-14;-9.990E+02;1.10102e-13;4.25248e-14;-9.990E+02
23:37:43.065;+00:16:02.546;3.54E+20;0.783;+0.35/-0.25;1.44008e-13;2.55872e-14;6.63474e-14;2.13173e-14;-9.990E+02;1.38377e-13;3.6315e-14;-9.990E+02;1.39426e-13;4.47972e-14;-9.990E+02
23:37:46.535;+00:16:16.690;3.54E+20;0.8;-999/-999;3.73881e-14;1.36042e-14;1.54679e-14;1.11306e-14;-9.990E+02;4.27786e-14;2.20444e-14;-9.990E+02;3.22423e-14;2.32013e-14;-9.990E+02
23:37:07.351;+00:20:04.562;3.59E+20;0.8;-999/-999;3.19505e-14;1.28428e-14;1.05986e-14;9.66864e-15;-9.990E+02;4.38425e-14;2.25946e-14;-9.990E+02;2.20108e-14;2.00794e-14;-9.990E+02
23:37:37.429;+00:09:57.426;3.55E+20;0.8;-999/-999;3.98089e-14;1.40778e-14;1.31852e-14;1.05797e-14;-9.990E+02;3.64464e-14;2.08189e-14;-9.990E+02;5.4916e-14;3.1369e-14;-9.990E+02
23:38:11.556;+00:20:46.794;3.57E+20;1.051;+0.47/-0.29;9.21089e-14;1.76496e-14;9.89792e-14;2.95574e-14;-9.990E+02;1.01747e-13;3.25494e-14;-9.990E+02;9.11802e-14;3.88935e-14;-9.990E+02
23:37:30.820;+00:17:23.088;3.56E+20;0.8;-999/-999;4.07917e-14;1.43952e-14;0;-2.38212e-11;3.42377e-11;7.46913e-14;3.06356e-14;-9.990E+02;2.81215e-14;2.33258e-14;-9.990E+02
23:37:35.152;+00:17:54.440;3.56E+20;0.8;-999/-999;5.11031e-14;1.5647e-14;3.38748e-14;1.71059e-14;-9.990E+02;2.33921e-14;1.68288e-14;-9.990E+02;7.05061e-14;3.56037e-14;-9.990E+02
23:37:31.592;+00:15:52.921;3.55E+20;0.8;-999/-999;9.42587e-14;2.03346e-14;9.36249e-14;2.54043e-14;-9.990E+02;4.31414e-14;2.03105e-14;-9.990E+02;6.50037e-14;3.0603e-14;-9.990E+02
23:37:34.068;+00:15:51.860;3.55E+20;0.846;+0.33/-0.23;9.2528e-14;2.05912e-14;9.86863e-14;-3.65825e-11;2.46977e-11;1.28262e-13;3.6631e-14;-9.990E+02;1.43747e-13;4.72425e-14;-9.990E+02
23:37:35.920;+00:15:56.148;3.55E+20;0.533;+0.25/-0.19;3.48625e-13;4.5843e-14;1.66884e-13;3.41376e-14;-9.990E+02;1.25078e-13;3.62476e-14;-9.990E+02;3.28796e-13;7.3956e-14;-9.990E+02
23:37:38.847;+00:16:02.725;3.55E+20;0.615;+0.17/-0.14;6.10614e-13;5.54204e-14;2.12992e-13;3.82829e-14;-9.990E+02;4.35609e-13;6.61224e-14;-9.990E+02;5.81241e-13;9.49889e-14;-9.990E+02
23:37:40.729;+00:17:13.004;3.55E+20;0.8;-999/-999;6.10194e-14;1.72062e-14;2.52619e-14;1.38068e-14;-9.990E+02;3.49213e-14;1.9086e-14;-9.990E+02;1.05247e-13;4.0626e-14;-9.990E+02
23:37:38.588;+00:16:34.887;3.55E+20;0.705;+0.28/-0.21;2.25965e-13;3.36205e-14;1.24592e-13;2.83637e-14;-9.990E+02;1.41747e-13;3.7484e-14;-9.990E+02;2.17254e-13;5.74515e-14;-9.990E+02
23:37:41.316;+00:18:00.510;3.56E+20;0.8;-999/-999;5.31842e-14;1.5647e-14;5.28727e-14;2.00398e-14;-9.990E+02;4.86604e-14;2.25184e-14;-9.990E+02;5.64265e-14;-5.38911e-11;7.12613e-11
23:37:40.174;+00:15:27.926;3.54E+20;1.031;+0.41/-0.27;9.66395e-14;1.81504e-14;1.02631e-13;2.8185e-14;-9.990E+02;9.96528e-14;3.16819e-14;-9.990E+02;9.56646e-14;3.6962e-14;-9.990E+02
23:37:27.254;+00:14:52.052;3.55E+20;0.8;-999/-999;3.07209e-14;1.23572e-14;2.03488e-14;1.28666e-14;-9.990E+02;1.4063e-14;1.25379e-14;-9.990E+02;4.23846e-14;2.67999e-14;-9.990E+02
23:37:41.141;+00:16:30.796;3.55E+20;1.421;+0.39/-0.26;8.07763e-14;1.17696e-14;2.15634e-13;4.29878e-14;-9.990E+02;1.25819e-13;3.5601e-14;-9.990E+02;8.29689e-14;3.3094e-14;-9.990E+02
23:37:39.269;+00:14:58.585;3.54E+20;0.8;-999/-999;4.97882e-14;1.5637e-14;3.2944e-14;1.68213e-14;-9.990E+02;4.55709e-14;2.32687e-14;-9.990E+02;3.43461e-14;2.47225e-14;-9.990E+02
23:37:44.379;+00:17:53.864;3.56E+20;0.8;-999/-999;4.58144e-14;1.48646e-14;1.26454e-14;1.02972e-14;-9.990E+02;3.49431e-14;2.01015e-14;-9.990E+02;7.89755e-14;3.68067e-14;-9.990E+02
23:37:44.711;+00:16:35.810;3.55E+20;0.615;+0.48/-0.30;1.02409e-13;2.37516e-14;4.28818e-14;1.65437e-14;-9.990E+02;6.2671e-14;2.41783e-14;-9.990E+02;9.75332e-14;3.7628e-14;-9.990E+02
23:37:42.947;+00:15:21.686;3.54E+20;0.8;-999/-999;5.10235e-14;1.5637e-14;1.6886e-14;1.16455e-14;-9.990E+02;2.33582e-14;1.61091e-14;-9.990E+02;1.05622e-13;4.20763e-14;-9.990E+02
23:37:44.094;+00:17:01.636;3.55E+20;0.8;-999/-999;6.38506e-14;1.72062e-14;1.32163e-14;1.02094e-14;-9.990E+02;5.47771e-14;2.46139e-14;-9.990E+02;1.10102e-13;4.25248e-14;-9.990E+02
23:37:43.065;+00:16:02.546;3.54E+20;0.783;+0.35/-0.25;1.44008e-13;2.55872e-14;6.63474e-14;2.13173e-14;-9.990E+02;1.38377e-13;3.6315e-14;-9.990E+02;1.39426e-13;4.47972e-14;-9.990E+02
23:37:46.535;+00:16:16.690;3.54E+20;0.8;-999/-999;3.73881e-14;1.36042e-14;1.54679e-14;1.11306e-14;-9.990E+02;4.27786e-14;2.20444e-14;-9.990E+02;3.22423e-14;2.32013e-14;-9.990E+02
23:37:07.351;+00:20:04.562;3.59E+20;0.8;-999/-999;3.19505e-14;1.28428e-14;1.05986e-14;9.66864e-15;-9.990E+02;4.38425e-14;2.25946e-14;-9.990E+02;2.20108e-14;2.00794e-14;-9.990E+02
23:37:37.429;+00:09:57.426;3.55E+20;0.8;-999/-999;3.98089e-14;1.40778e-14;1.31852e-14;1.05797e-14;-9.990E+02;3.64464e-14;2.08189e-14;-9.990E+02;5.4916e-14;3.1369e-14;-9.990E+02
23:38:11.556;+00:20:46.794;3.57E+20;1.051;+0.47/-0.29;9.21089e-14;1.76496e-14;9.89792e-14;2.95574e-14;-9.990E+02;1.01747e-13;3.25494e-14;-9.990E+02;9.11802e-14;3.88935e-14;-9.990E+02
23:37:31.034;+00:15:52.331;3.55E+20;0.8;-999/-999;6.99197e-14;2.18988e-14;2.89292e-14;1.7645e-14;-9.990E+02;3.99908e-14;2.43919e-14;-9.990E+02;1.20621e-13;5.03469e-14;-9.990E+02
23:37:38.270;+00:16:14.207;3.55E+20;0.533;+0.19/-0.15;7.79549e-13;8.0771e-14;3.1114e-13;5.55224e-14;-9.990E+02;3.7282e-13;7.28096e-14;-9.990E+02;7.35525e-13;1.31253e-13;-9.990E+02
23:37:40.637;+00:16:29.655;3.55E+20;0.252;+0.30/-0.22;4.64427e-13;7.4095e-14;7.90465e-14;2.69544e-14;-9.990E+02;1.94525e-13;5.5866e-14;-9.990E+02;4.25629e-13;9.9346e-14;-9.990E+02
23:37:44.990;+00:16:44.899;3.55E+20;0.8;-999/-999;1.12106e-13;2.65914e-14;1.2372e-13;3.68284e-14;-9.990E+02;8.5531e-14;3.5981e-14;-9.990E+02;1.71761e-13;-9.15986e-11;1.18949e-10
23:37:42.493;+00:15:58.879;3.54E+20;0.8;-999/-999;1.33962e-13;2.97103e-14;3.69552e-14;1.9976e-14;-9.990E+02;2.04478e-13;5.52721e-14;-9.990E+02;7.7032e-14;4.16394e-14;-9.990E+02
23:37:44.496;+00:15:53.341;3.54E+20;0.8;-999/-999;9.73091e-14;2.50192e-14;8.05354e-14;2.84669e-14;-9.990E+02;7.42808e-14;3.25762e-14;-9.990E+02;5.59399e-14;3.45242e-14;-9.990E+02
23:37:07.351;+00:20:01.026;3.59E+20;0.8;-999/-999;4.77691e-14;1.87944e-14;3.16919e-14;2.02621e-14;-9.990E+02;6.55488e-14;3.43862e-14;-9.990E+02;2.74218e-14;-6.46837e-11;7.12653e-11
23:37:37.429;+00:09:57.426;3.55E+20;0.8;-999/-999;6.20675e-14;2.18988e-14;2.05534e-14;1.63164e-14;-9.990E+02;5.68178e-14;3.25798e-14;-9.990E+02;8.56107e-14;4.90899e-14;-9.990E+02
23:38:11.647;+00:20:47.215;3.57E+20;0.8;-999/-999;1.65911e-13;3.59996e-14;1.01288e-13;3.69357e-14;-9.990E+02;1.39842e-13;5.09949e-14;-9.990E+02;1.50455e-13;6.50049e-14;-9.990E+02
23:37:30.820;+00:17:23.088;3.56E+20;0.8;-999/-999;4.07917e-14;1.43952e-14;0;-2.38212e-11;3.42377e-11;7.46913e-14;3.06356e-14;-9.990E+02;2.81215e-14;2.33258e-14;-9.990E+02
23:37:35.152;+00:17:54.440;3.56E+20;0.8;-999/-999;5.11031e-14;1.5647e-14;3.38748e-14;1.71059e-14;-9.990E+02;2.33921e-14;1.68288e-14;-9.990E+02;7.05061e-14;3.56037e-14;-9.990E+02
23:37:31.592;+00:15:52.921;3.55E+20;0.8;-999/-999;9.42587e-14;2.03346e-14;9.36249e-14;2.54043e-14;-9.990E+02;4.31414e-14;2.03105e-14;-9.990E+02;6.50037e-14;3.0603e-14;-9.990E+02
23:37:34.068;+00:15:51.860;3.55E+20;0.846;+0.33/-0.23;9.2528e-14;2.05912e-14;9.86863e-14;-3.65825e-11;2.46977e-11;1.28262e-13;3.6631e-14;-9.990E+02;1.43747e-13;4.72425e-14;-9.990E+02
23:37:35.920;+00:15:56.148;3.55E+20;0.533;+0.25/-0.19;3.48625e-13;4.5843e-14;1.66884e-13;3.41376e-14;-9.990E+02;1.25078e-13;3.62476e-14;-9.990E+02;3.28796e-13;7.3956e-14;-9.990E+02
23:37:38.847;+00:16:02.725;3.55E+20;0.615;+0.17/-0.14;6.10614e-13;5.54204e-14;2.12992e-13;3.82829e-14;-9.990E+02;4.35609e-13;6.61224e-14;-9.990E+02;5.81241e-13;9.49889e-14;-9.990E+02
23:37:40.729;+00:17:13.004;3.55E+20;0.8;-999/-999;6.10194e-14;1.72062e-14;2.52619e-14;1.38068e-14;-9.990E+02;3.49213e-14;1.9086e-14;-9.990E+02;1.05247e-13;4.0626e-14;-9.990E+02
23:37:38.588;+00:16:34.887;3.55E+20;0.705;+0.28/-0.21;2.25965e-13;3.36205e-14;1.24592e-13;2.83637e-14;-9.990E+02;1.41747e-13;3.7484e-14;-9.990E+02;2.17254e-13;5.74515e-14;-9.990E+02
23:37:41.316;+00:18:00.510;3.56E+20;0.8;-999/-999;5.31842e-14;1.5647e-14;5.28727e-14;2.00398e-14;-9.990E+02;4.86604e-14;2.25184e-14;-9.990E+02;5.64265e-14;-5.38911e-11;7.12613e-11
23:37:40.174;+00:15:27.926;3.54E+20;1.031;+0.41/-0.27;9.66395e-14;1.81504e-14;1.02631e-13;2.8185e-14;-9.990E+02;9.96528e-14;3.16819e-14;-9.990E+02;9.56646e-14;3.6962e-14;-9.990E+02
23:37:27.254;+00:14:52.052;3.55E+20;0.8;-999/-999;3.07209e-14;1.23572e-14;2.03488e-14;1.28666e-14;-9.990E+02;1.4063e-14;1.25379e-14;-9.990E+02;4.23846e-14;2.67999e-14;-9.990E+02
23:37:41.141;+00:16:30.796;3.55E+20;1.421;+0.39/-0.26;8.07763e-14;1.17696e-14;2.15634e-13;4.29878e-14;-9.990E+02;1.25819e-13;3.5601e-14;-9.990E+02;8.29689e-14;3.3094e-14;-9.990E+02
23:37:39.269;+00:14:58.585;3.54E+20;0.8;-999/-999;4.97882e-14;1.5637e-14;3.2944e-14;1.68213e-14;-9.990E+02;4.55709e-14;2.32687e-14;-9.990E+02;3.43461e-14;2.47225e-14;-9.990E+02
23:37:44.379;+00:17:53.864;3.56E+20;0.8;-999/-999;4.58144e-14;1.48646e-14;1.26454e-14;1.02972e-14;-9.990E+02;3.49431e-14;2.01015e-14;-9.990E+02;7.89755e-14;3.68067e-14;-9.990E+02
23:37:44.711;+00:16:35.810;3.55E+20;0.615;+0.48/-0.30;1.02409e-13;2.37516e-14;4.28818e-14;1.65437e-14;-9.990E+02;6.2671e-14;2.41783e-14;-9.990E+02;9.75332e-14;3.7628e-14;-9.990E+02
23:37:42.947;+00:15:21.686;3.54E+20;0.8;-999/-999;5.10235e-14;1.5637e-14;1.6886e-14;1.16455e-14;-9.990E+02;2.33582e-14;1.61091e-14;-9.990E+02;1.05622e-13;4.20763e-14;-9.990E+02
23:37:44.094;+00:17:01.636;3.55E+20;0.8;-999/-999;6.38506e-14;1.72062e-14;1.32163e-14;1.02094e-14;-9.990E+02;5.47771e-14;2.46139e-14;-9.990E+02;1.10102e-13;4.25248e-14;-9.990E+02
23:37:43.065;+00:16:02.546;3.54E+20;0.783;+0.35/-0.25;1.44008e-13;2.55872e-14;6.63474e-14;2.13173e-14;-9.990E+02;1.38377e-13;3.6315e-14;-9.990E+02;1.39426e-13;4.47972e-14;-9.990E+02
23:37:46.535;+00:16:16.690;3.54E+20;0.8;-999/-999;3.73881e-14;1.36042e-14;1.54679e-14;1.11306e-14;-9.990E+02;4.27786e-14;2.20444e-14;-9.990E+02;3.22423e-14;2.32013e-14;-9.990E+02
23:37:07.351;+00:20:04.562;3.59E+20;0.8;-999/-999;3.19505e-14;1.28428e-14;1.05986e-14;9.66864e-15;-9.990E+02;4.38425e-14;2.25946e-14;-9.990E+02;2.20108e-14;2.00794e-14;-9.990E+02
23:37:37.429;+00:09:57.426;3.55E+20;0.8;-999/-999;3.98089e-14;1.40778e-14;1.31852e-14;1.05797e-14;-9.990E+02;3.64464e-14;2.08189e-14;-9.990E+02;5.4916e-14;3.1369e-14;-9.990E+02
23:38:11.556;+00:20:46.794;3.57E+20;1.051;+0.47/-0.29;9.21089e-14;1.76496e-14;9.89792e-14;2.95574e-14;-9.990E+02;1.01747e-13;3.25494e-14;-9.990E+02;9.11802e-14;3.88935e-14;-9.990E+02
02:35:52.637;+00:39:33.256;2.32E+20;0.8;-999/-999;1.47651e-14;5.2486e-15;0;-8.23578e-12;2.58825e-11;2.3152e-14;9.98481e-15;-9.990E+02;1.76703e-14;1.08272e-14;-9.990E+02
02:35:50.100;+00:41:36.173;2.31E+20;0.8;-999/-999;1.19523e-14;4.79712e-15;9.38221e-15;5.27117e-15;-9.990E+02;7.03091e-15;5.64448e-15;-9.990E+02;1.07301e-14;8.61424e-15;-9.990E+02
02:36:05.974;+00:44:40.716;2.31E+20;0.8;-999/-999;1.28563e-14;5.09694e-15;1.1533e-14;6.00066e-15;-9.990E+02;8.64664e-15;6.32887e-15;-9.990E+02;6.59528e-15;6.86447e-15;-9.990E+02
02:36:19.490;+00:48:42.447;2.30E+20;0.8;-999/-999;2.81868e-14;8.3916e-15;2.21243e-14;9.30449e-15;-9.990E+02;1.89633e-14;-1.97323e-11;5.83785e-11;5.06562e-14;2.13037e-14;-9.990E+02
02:36:33.135;+00:31:40.158;2.51E+20;0.8;-999/-999;4.05079e-14;1.02666e-14;1.6029e-14;8.21888e-15;-9.990E+02;4.74204e-14;1.70197e-14;-9.990E+02;3.61104e-14;1.85157e-14;-9.990E+02
02:36:55.558;+00:36:48.034;2.52E+20;1.246;+0.38/-0.24;7.06421e-14;1.09365e-14;9.72903e-14;2.35026e-14;-9.990E+02;1.27893e-13;3.08954e-14;-9.990E+02;7.11399e-14;2.70784e-14;-9.990E+02
