,OBJID,RA,DEC,NH,ENERGY_SLOPE,ENERGY_SLOPE_ERROR,EXPOSURE_TIME,nufnu_3keV(erg.s-1.cm-2),nufnu_error_3keV(erg.s-1.cm-2),nufnu_0.5keV(erg.s-1.cm-2),nufnu_error_0.5keV(erg.s-1.cm-2),upper_limit_0.5keV(erg.s-1.cm-2),nufnu_1.5keV(erg.s-1.cm-2),nufnu_error_1.5keV(erg.s-1.cm-2),upper_limit_1.5keV(erg.s-1.cm-2),nufnu_4.5keV(erg.s-1.cm-2),nufnu_error_4.5keV(erg.s-1.cm-2),upper_limit_4.5keV(erg.s-1.cm-2),OBJID,ALPHA_J2000,DELTA_J2000,MAG_AUTO,MAGERR_AUTO,CLASS_STAR,FLUX_RADIUS,FLAGS
661,2870,38.49721249999999,0.7997177777777777,2.07e+20,0.8,-999/-999,14908.8,1.10417e-14,4.293760000000001e-15,5.42983e-15,4.02851e-15,-999.0,1.24104e-14,7.369580000000002e-15,-999.0,1.26582e-14,9.39142e-15,-999.0,14586150,38.49781887267723,0.7999770140618446,25.593225479125977,0.15644998848438263,0.38741207122802734,1.523704171180725,0
662,2875,38.59630416666667,0.7703194444444444,2.15e+20,0.8,-999/-999,9920.4,3.5513e-14,8.74705e-15,1.02169e-14,6.16451e-15,-999.0,3.096459999999999e-14,1.30774e-14,-999.0,7.099519999999999e-14,2.46357e-14,-999.0,14792593,38.59689243441123,0.7703959272747052,21.88458251953125,0.01622103899717331,0.9780701398849487,2.0228006839752197,0
663,2883,-30.938079166666736,-0.6180338888888889,6.34e+20,0.75,+0.18/-0.15,15945.7,1.21633e-13,1.19483e-14,6.737280000000002e-14,1.23621e-14,-999.0,1.13499e-13,1.7454e-14,-999.0,1.33128e-13,2.30736e-14,-999.0,3515995,-30.93851185395971,-0.6179160903331012,18.193187713623047,0.0008331229910254478,0.9876455068588257,2.073401927947998,0
664,2884,-30.972187500000015,-0.6829766666666667,6.55e+20,0.8,-999/-999,15964.0,1.1257e-14,4.17096e-15,6.60721e-15,-8.65872e-12,2.5757799999999997e-14,4.50716e-15,4.19927e-15,-999.0,3.29157e-14,1.3690899999999998e-14,-999.0,3507784,-30.971021057056646,-0.6837652345586164,24.51227569580078,0.15304797887802124,0.6945890784263611,2.677014112472534,0
665,2885,-30.936533333333394,-0.5163755555555556,6.13e+20,0.8,-999/-999,15862.7,1.7621599999999994e-14,5.0391e-15,1.20035e-14,5.88319e-15,-999.0,9.468179999999999e-15,5.65507e-15,-999.0,2.77861e-14,1.18078e-14,-999.0,3528204,-30.93674338896244,-0.5160451296221211,18.48457908630371,0.001003463752567768,0.9864417910575867,2.061187744140625,0
666,2886,-30.92241250000001,-0.5134319444444444,6.09e+20,0.8,-999/-999,15723.3,1.9569599999999998e-14,5.33855e-15,1.33049e-14,6.29004e-15,-999.0,1.57804e-14,7.46037e-15,-999.0,2.31647e-14,1.0951399999999999e-14,-999.0,3528357,-30.921527866587496,-0.5133978337731702,20.92988395690918,0.006728249602019787,0.9758865833282471,2.1339879035949707,0
667,2887,-31.095400000000037,-0.6489838888888888,6.8e+20,0.8,-999/-999,14621.0,3.58963e-14,6.998850000000001e-15,2.15301e-14,7.83744e-15,-999.0,2.45299e-14,8.92944e-15,-999.0,5.3631e-14,1.59413e-14,-999.0,3512206,-31.0960605914932,-0.6483769038234374,19.443214416503906,0.0025171490851789713,0.032632749527692795,3.7800962924957275,3
668,2888,-31.041104166666685,-0.5063747222222222,6.37e+20,0.8,-999/-999,16428.4,1.15674e-14,4.30416e-15,4.7728099999999996e-15,3.89753e-15,-999.0,1.11424e-14,6.5744e-15,-999.0,1.6309700000000002e-14,9.623260000000001e-15,-999.0,3529352,-31.041538515606305,-0.5059816037242363,18.317642211914062,0.0010476100724190474,0.9903193116188049,2.1124520301818848,0
669,2890,-30.945550000000022,-0.7739,6.67e+20,0.8,-999/-999,12482.6,1.89696e-14,5.7342599999999994e-15,4.40205e-15,4.046e-15,-999.0,3.5377e-14,1.20734e-14,-999.0,7.37256e-15,6.7762500000000004e-15,-999.0,3498079,-30.94677260283993,-0.7742748618273091,20.660551071166992,0.007650995627045631,0.032246243208646774,3.1113650798797607,0
670,2891,-30.87979166666668,-0.4821463888888889,5.96e+20,0.8,-999/-999,15869.6,1.3022300000000002e-14,4.71107e-15,1.13269e-14,6.3108999999999985e-15,-999.0,4.50909e-15,4.31016e-15,-999.0,1.98947e-14,1.10845e-14,-999.0,3531717,-30.87937394096872,-0.480961134333064,21.991912841796875,0.016498688608407974,0.9817699193954468,2.068662405014038,0
671,2892,-30.889254166666717,-0.4605925,5.94e+20,0.8,-999/-999,16563.1,2.00647e-14,5.77182e-15,1.1619e-14,6.31749e-15,-999.0,2.7802999999999998e-14,1.06365e-14,-999.0,1.02177e-14,7.818970000000001e-15,-999.0,3534024,-30.88929730875583,-0.4610642295493512,24.566898345947266,0.1480732411146164,0.6835789680480957,3.5003960132598877,0
672,2893,-30.880250000000053,-0.4648761111111111,5.93e+20,0.8,-999/-999,16509.8,1.246e-14,4.70704e-15,1.00974e-14,5.99014e-15,-999.0,1.2086299999999999e-14,7.170019999999997e-15,-999.0,8.89094e-15,7.41814e-15,-999.0,3533632,-30.8804356106549,-0.464846834872303,21.95551300048828,0.015748869627714157,0.576923668384552,2.4202535152435303,0
673,2894,-31.094891666666683,-0.4790591666666667,6.44e+20,0.8,-999/-999,8166.9,5.0534e-14,9.70326e-15,5.22586e-14,1.4125799999999995e-14,-999.0,6.07587e-14,1.64234e-14,-999.0,3.55601e-14,-3.41078e-11,2.93553e-13,3532016,-31.0958953923502,-0.47913373539352255,20.81598472595215,0.006133598275482655,0.9704867601394653,2.1642839908599854,0
674,4705,-26.927466666666703,0.5409652777777778,3.64e+20,0.8,-999/-999,14398.4,4.28603e-14,6.79872e-15,2.6309699999999998e-14,7.28275e-15,-999.0,4.33676e-14,1.0949399999999999e-14,-999.0,4.3528500000000004e-14,1.3185900000000002e-14,-999.0,16476993,-26.926690590580847,0.5397636872700353,22.162342071533203,0.02589285559952259,0.024227889254689217,3.806887626647949,2
675,4706,-26.992079166666713,0.5622827777777778,3.63e+20,0.8,-999/-999,15128.8,1.7756599999999998e-14,4.5312e-15,1.08936e-14,4.8801000000000006e-15,-999.0,1.9975e-14,7.55065e-15,-999.0,1.50415e-14,8.000929999999999e-15,-999.0,16481615,-26.992347482797754,0.5625850692971881,22.094253540039062,0.01608649082481861,0.0277255829423666,3.1782782077789307,3
676,2933,-26.910987500000033,0.5589969444444445,3.63e+20,0.968,+0.25/-0.19,18805.2,4.70669e-14,5.8833599999999994e-15,3.94513e-14,7.86868e-15,-999.0,5.16849e-14,1.03087e-14,-999.0,4.70755e-14,1.2115100000000003e-14,-999.0,16480933,-26.91064955412901,0.5596157751817221,21.304927825927734,0.00643432792276144,0.9825136661529541,1.9295302629470825,0
677,2934,-26.890008333333412,0.5477530555555555,3.64e+20,0.8,-999/-999,18860.5,2.87954e-14,5.24068e-15,2.23228e-14,6.19281e-15,-999.0,2.30135e-14,7.52303e-15,-999.0,2.88697e-14,1.01322e-14,-999.0,16478196,-26.89009638145609,0.5469514596696283,23.56924819946289,0.0961991623044014,0.0034444730263203382,5.0135064125061035,2
678,2936,-26.837391666666694,0.5048625,3.66e+20,0.8,-999/-999,19224.2,3.7263400000000004e-14,5.8113399999999995e-15,1.4715200000000005e-14,4.88332e-15,-999.0,4.04018e-14,9.53942e-15,-999.0,5.06682e-14,1.31971e-14,-999.0,16471296,-26.837278262046993,0.5048487613757658,18.57195281982422,0.002018484054133296,0.02864040434360504,5.745831489562988,3
679,2937,-26.892566666666713,0.6045191666666666,3.61e+20,0.8,-999/-999,18623.6,3.29152e-14,5.6604e-15,3.3612699999999995e-15,2.5227699999999998e-15,-999.0,1.8519499999999998e-14,6.73208e-15,-999.0,9.0636e-14,1.83106e-14,-999.0,16489920,-26.8924162334917,0.6044100857499558,20.755390167236328,0.006649089977145195,0.028970306739211082,3.2915756702423096,3
680,4712,-26.823312500000046,0.4926172222222222,3.67e+20,0.8,-999/-999,15601.5,2.43294e-14,5.387639999999999e-15,2.4925700000000002e-14,7.317239999999999e-15,-999.0,6.84075e-15,4.542580000000001e-15,-999.0,3.08731e-14,1.18701e-14,-999.0,16467910,-26.823307044437797,0.4908594892204646,22.00017738342285,0.026020849123597145,0.031959593296051025,3.792269468307495,3
681,2939,-26.893054166666733,0.3720972222222222,3.8e+20,0.8,-999/-999,18299.6,2.1115e-14,4.69854e-15,4.892519999999999e-15,3.0294599999999997e-15,-999.0,6.65753e-15,4.1223500000000004e-15,-999.0,6.00102e-14,1.54882e-14,-999.0,16447053,-26.892555113025765,0.3724938993963932,24.55560302734375,0.14841338992118835,0.00019989153952337801,2.7627267837524414,0
682,2940,-26.792212500000065,0.4676447222222223,3.7e+20,0.8,-999/-999,19094.5,1.6377600000000005e-14,4.399519999999999e-15,1.09928e-14,4.81147e-15,-999.0,1.5053e-14,6.58858e-15,-999.0,1.69857e-14,8.67089e-15,-999.0,16462877,-26.79408340184591,0.46797421966605407,23.08925437927246,0.033290714025497437,0.018271612003445625,2.64562726020813,0
683,2941,-26.840404166666698,0.6396869444444444,3.58e+20,0.8,-999/-999,18873.3,1.47025e-14,4.2411e-15,1.19973e-14,5.191399999999999e-15,-999.0,1.35417e-14,-1.07338e-11,2.7445e-14,3.11652e-14,1.20572e-14,-999.0,16495720,-26.839706689355808,0.6407382910493822,25.269512176513672,0.19557908177375793,0.5245270729064941,1.7710719108581543,0
684,4714,-26.877129166666695,0.6833711111111112,3.56e+20,0.7829999999999999,+0.19/-0.16,9373.8,1.3054000000000004e-13,1.31772e-14,3.36228e-14,9.319880000000001e-15,-999.0,1.86779e-13,2.5376e-14,-999.0,1.41165e-13,2.76098e-14,-999.0,16503264,-26.876955216088163,0.683404305980593,20.29443359375,0.004134062677621841,0.029588859528303146,3.3268978595733643,2
685,4716,-26.757850000000076,0.3990647222222222,3.8e+20,-0.52,+0.13/-0.11,6565.1,4.62434e-13,3.26365e-14,5.30514e-14,9.34464e-15,-999.0,1.1266300000000001e-13,1.98447e-14,-999.0,8.545069999999997e-13,7.26331e-14,-999.0,16451442,-26.758540569406136,0.3978694309695199,24.46172523498535,0.12124291807413101,0.1833249032497406,4.219291687011719,0
686,4715,-26.73879583333343,0.5039805555555555,3.68e+20,1.785,+0.22/-0.17,6137.0,7.51885e-14,5.963399999999999e-15,2.53253e-13,2.6586e-14,-999.0,1.7876500000000002e-13,2.38213e-14,-999.0,5.3629599999999985e-14,1.4031000000000001e-14,-999.0,16470623,-26.739282321254677,0.5044712119515059,20.47359848022461,0.0056052738800644875,0.13302408158779144,2.8280813694000244,0
687,2945,-26.702370833333422,0.3982566666666667,3.8e+20,0.449,+0.02/-0.01,807.5,2.11494e-11,2.1897600000000006e-13,1.08427e-11,1.8401e-13,-999.0,9.86406e-12,2.14428e-13,-999.0,2.62056e-11,4.4473199999999996e-13,-999.0,16451964,-26.701089421039455,0.397911059085776,18.07952880859375,0.0005719710607081652,0.999200165271759,1.8104628324508667,2
688,4718,-26.713429166666746,0.6148655555555556,3.58e+20,1.217,+0.02/-0.02,817.4,9.01347e-12,1.0563399999999999e-13,1.67837e-11,2.49901e-13,-999.0,5.8853599999999995e-12,1.64452e-13,-999.0,8.13916e-12,2.27429e-13,-999.0,16491882,-26.71395305686633,0.6154890253432609,20.502166748046875,0.003946179524064064,0.9831037521362305,1.7865012884140015,0
689,2958,1.8972291666666763,0.7955577777777778,2.99e+20,0.8,-999/-999,10025.2,4.83298e-14,9.5634e-15,1.57352e-14,7.36261e-15,-999.0,6.764460000000002e-14,1.84049e-14,-999.0,5.1277599999999994e-14,1.97101e-14,-999.0,11873105,1.8971161956572427,0.7949751695316755,17.74864387512207,0.0007664345321245492,0.8515294790267944,2.1817221641540527,3
690,2959,1.8231333333333453,0.778115,3e+20,0.8,-999/-999,10200.8,1.54872e-14,5.68465e-15,5.04627e-15,-1.0172e-11,2.61502e-14,1.1357200000000001e-14,7.77894e-15,-999.0,4.3016000000000003e-14,1.8858900000000004e-14,-999.0,11872519,1.8226790141828604,0.7786792500153452,16.661731719970703,0.0008956897654570639,0.0286319088190794,10.25934886932373,3
691,2960,1.942949999999996,0.8694913888888889,2.96e+20,0.8,-999/-999,10849.7,2.9644299999999996e-14,7.47684e-15,1.1782299999999999e-14,6.35043e-15,-999.0,3.383130000000001e-14,1.2717e-14,-999.0,3.84695e-14,1.67341e-14,-999.0,11881082,1.9437715799628097,0.8704446002745496,20.17444610595703,0.00403446052223444,0.9828211069107056,1.8998239040374756,0
692,2963,2.064729166666666,0.7537919444444444,2.99e+20,0.8,-999/-999,10412.1,1.44837e-14,5.6826e-15,3.70488e-15,3.83144e-15,-999.0,1.59296e-14,9.65945e-15,-999.0,2.41405e-14,1.46384e-14,-999.0,11868381,2.065557327897731,0.7537593719167914,21.376630783081055,0.0206413846462965,0.01724940724670887,5.243542671203613,3
693,2976,19.42092500000001,0.33929166666666666,3.23e+20,0.8,-999/-999,1632.1,6.22637e-14,2.6548700000000002e-14,7.5098e-14,3.87244e-14,-999.0,5.29997e-14,3.93396e-14,-999.0,0.0,-1.02334e-10,2.64571e-13,10032795,19.420338463287152,0.3385167409133387,24.187175750732422,0.14813834428787231,0.46461111307144165,3.288780450820923,2
694,2977,19.495079166666674,0.3379561111111111,3.24e+20,0.8,-999/-999,1726.2,4.64489e-13,7.128780000000001e-14,1.44901e-13,5.3300800000000005e-14,-999.0,5.72163e-13,1.26561e-13,-999.0,6.179e-13,1.61377e-13,-999.0,10228008,19.49412651711305,0.33964199052580696,23.72273826599121,0.10834527760744095,0.000439625175204128,4.388076305389404,0
695,2979,-34.864120833333345,0.4384661111111111,4.51e+20,0.8,-999/-999,6001.0,6.006409999999998e-14,1.4269799999999994e-14,7.30013e-14,2.21423e-14,-999.0,4.07385e-14,1.9072900000000003e-14,-999.0,2.02598e-14,1.65428e-14,-999.0,3854785,-34.86462876115985,0.43865746324999044,19.574661254882812,0.0030834078788757324,0.9955142140388489,1.6777012348175049,0
696,2980,-34.666212500000036,0.4699977777777778,4.45e+20,0.8,-999/-999,6010.3,2.87483e-14,1.01738e-14,1.0956100000000001e-14,8.45868e-15,-999.0,4.2954e-14,1.88824e-14,-999.0,2.1376099999999998e-14,1.6503400000000005e-14,-999.0,3857959,-34.666095450718274,0.47075596065219494,22.163082122802734,0.04295561462640762,0.007784456480294466,5.005947113037109,3
697,2986,-22.77261666666675,-0.22376,4.74e+20,0.8,-999/-999,6136.1,2.85068e-14,9.97152e-15,1.83292e-14,1.05756e-14,-999.0,2.35368e-14,1.35803e-14,-999.0,3.50326e-14,2.02132e-14,-999.0,2687076,-22.77180150244294,-0.22358736950598537,22.61802101135254,0.02839910238981247,0.954919159412384,1.8645946979522705,0
698,2987,-22.626875000000037,-0.14574444444444445,4.7e+20,0.8,-999/-999,6342.5,2.70951e-14,9.95928e-15,8.692829999999997e-15,7.508589999999998e-15,-999.0,3.35611e-14,1.6865799999999997e-14,-999.0,3.33277e-14,2.05197e-14,-999.0,2695095,-22.627670815221393,-0.14506381015629233,24.13161849975586,0.1628076434135437,0.08206441253423691,2.3987038135528564,0
699,2996,39.76677916666665,-0.7357852777777777,3.09e+20,0.8,-999/-999,7492.2,3.42832e-14,9.45744e-15,0.0,-1.69873e-11,8.14728e-14,7.02526e-14,2.18698e-14,-999.0,2.6580599999999998e-14,1.65542e-14,-999.0,13512098,39.76703854824021,-0.7363219781525843,19.97418785095215,0.008023416623473167,0.6434064507484436,4.104061126708984,3
700,2997,39.743949999999984,-0.6832116666666667,3.09e+20,0.8,-999/-999,7597.1,2.15713e-14,7.6494e-15,6.46181e-15,5.61907e-15,-999.0,2.7606099999999997e-14,1.3897399999999999e-14,-999.0,2.78527e-14,1.68938e-14,-999.0,13516945,39.743818610054966,-0.6821574123282518,22.424726486206055,0.040271028876304626,0.17828677594661713,3.5934455394744873,3
701,2998,39.807737499999966,-0.8324413888888889,3.1e+20,0.8,-999/-999,7371.8,3.65746e-14,1.00166e-14,2.46756e-14,1.13017e-14,-999.0,2.34035e-14,1.30514e-14,-999.0,5.3151300000000005e-14,2.43439e-14,-999.0,13502679,39.80758656226838,-0.8325786753976923,20.161617279052734,0.0045960224233567715,0.8818362355232239,2.782914400100708,0
702,2999,39.80619999999999,-0.8567783333333333,3.1e+20,0.8,-999/-999,6542.8,4.96102e-14,1.19643e-14,8.92427e-15,6.887160000000001e-15,-999.0,8.888510000000001e-14,2.65409e-14,-999.0,3.84458e-14,2.10179e-14,-999.0,13500339,39.80664319922841,-0.8562361440013518,19.105344772338867,0.0023615278769284487,0.6125821471214294,3.663745164871216,0
703,3000,39.58407916666667,-0.8777630555555556,3.09e+20,0.8,-999/-999,7166.4,1.87341e-14,7.78848e-15,3.3684399999999996e-15,-1.39889e-11,3.17589e-14,2.7399599999999998e-14,1.44564e-14,-999.0,3.1119400000000005e-14,1.91201e-14,-999.0,13497877,39.58413397392521,-0.8777674243143122,20.83346176147461,0.015738165006041527,0.027865717187523842,5.998446941375732,2
704,3001,-28.744012500000053,0.5224700000000001,4.64e+20,0.8,-999/-999,8713.2,1.99696e-14,7.16331e-15,2.12969e-14,1.01768e-14,-999.0,5.50548e-15,5.84277e-15,-999.0,2.4603e-14,1.5233e-14,-999.0,2987463,-28.744797223516002,0.523064007396267,20.8167724609375,0.008849918842315674,0.9834313988685608,1.9020425081253052,3
705,3002,-28.733225000000058,0.5287269444444445,4.64e+20,0.8,-999/-999,8800.5,3.00274e-14,8.47902e-15,2.62099e-14,1.1064e-14,-999.0,6.77124e-15,6.4738399999999995e-15,-999.0,5.044890000000001e-14,2.1296000000000002e-14,-999.0,2988205,-28.73374559805592,0.5299022568886551,19.8179874420166,0.0031653326004743576,0.9824874401092529,1.6843194961547852,0
706,3004,-28.708287500000097,0.5688883333333333,4.62e+20,0.8,-999/-999,8882.1,2.16374e-14,7.305e-15,2.07584e-14,-1.40025e-11,3.425630000000001e-14,1.34271e-14,9.065e-15,-999.0,6.0034e-14,2.34949e-14,-999.0,2991928,-28.708352451081737,0.569241523498781,21.740121841430664,0.03259044885635376,0.0004190970794297755,4.802517414093018,2
707,3005,-28.908241666666694,0.5246105555555556,4.61e+20,0.8,-999/-999,8647.5,1.75272e-14,6.71876e-15,1.6819e-14,9.11823e-15,-999.0,1.08801e-14,-1.66592e-11,7.19662e-14,3.24426e-14,1.75884e-14,-999.0,2987603,-28.90773259090463,0.5246426329595916,25.214706420898438,0.24102018773555756,0.03016132488846779,1.6413429975509644,0
708,3006,-28.811058333333392,0.6594705555555556,4.57e+20,0.8,-999/-999,8229.5,1.8235e-14,7.002240000000001e-15,2.32861e-14,1.10691e-14,-999.0,1.5107599999999998e-14,1.0114e-14,-999.0,3.379100000000001e-14,-2.59079e-11,7.43467e-14,2999742,-28.81132034822798,0.6595192850300938,21.61623191833496,0.025835683569312096,0.02743925340473652,3.4821014404296875,2
709,3007,-28.908191666666713,0.4497130555555556,4.62e+20,0.8,-999/-999,8797.7,2.14036e-14,7.451100000000003e-15,6.845659999999999e-15,5.856089999999999e-15,-999.0,1.77058e-14,1.06931e-14,-999.0,3.95922e-14,1.9588e-14,-999.0,2979237,-28.907507702873204,0.4499219541826279,20.298128128051758,0.005030421074479818,0.031343840062618256,2.4117801189422607,0
710,3008,-28.903654166666737,0.3806466666666666,4.63e+20,0.8,-999/-999,7751.5,2.1761700000000003e-14,8.1844e-15,2.0896700000000002e-14,1.1311e-14,-999.0,9.00072e-15,8.529290000000001e-15,-999.0,2.68235e-14,1.78535e-14,-999.0,2970857,-28.9043271141158,0.38044381307204017,21.320627212524414,0.009499836713075638,0.8515180349349976,1.8371078968048096,0
711,3028,-37.58551666666671,-0.12147916666666668,3.6e+20,0.8,-999/-999,1373.7,1.48957e-13,4.80964e-14,4.5649000000000003e-14,3.50166e-14,-999.0,6.29069e-14,4.82549e-14,-999.0,3.78938e-13,1.48791e-13,-999.0,5287835,-37.58582151037149,-0.1221280722496317,18.555561065673828,0.0015462107257917523,0.8746868968009949,2.1853737831115723,2
712,3029,38.73827499999999,0.8193950000000001,2.18e+20,0.8,-999/-999,8935.8,3.9419099999999996e-14,8.35264e-15,2.27157e-14,8.303239999999999e-15,-999.0,5.1496e-14,1.52868e-14,-999.0,2.6246499999999998e-14,1.3769200000000001e-14,-999.0,14798955,38.73801189925453,0.8189225758451358,21.5858211517334,0.01265957672148943,0.9663790464401245,2.1093947887420654,0
713,3030,38.65537916666665,0.7697700000000001,2.17e+20,0.8,-999/-999,10236.2,1.29418e-14,5.11746e-15,1.67798e-14,7.75689e-15,-999.0,1.69157e-14,-1.33691e-11,5.6033400000000015e-14,1.29346e-14,1.04048e-14,-999.0,14792583,38.65491096999691,0.7704980689112462,24.539714813232422,0.1555497646331787,0.5394320487976074,3.0788402557373047,0
714,3034,38.798708333333344,0.9200002777777776,2.18e+20,0.8,-999/-999,6045.2,3.68998e-14,8.62208e-15,2.12693e-14,8.57109e-15,-999.0,3.21656e-14,1.2962100000000001e-14,-999.0,4.91557e-14,1.98087e-14,-999.0,14810819,38.79879615734271,0.9192604673117551,21.38519859313965,0.01770399510860443,0.9836766123771667,1.9923101663589478,0
715,3039,-7.454366666666715,-0.4987994444444445,4.2e+20,0.8,-999/-999,696.5,4.03788e-13,7.49892e-14,0.0,-1.41221e-10,1.6791599999999999e-12,6.736140000000001e-13,1.53953e-13,-999.0,5.04198e-13,1.6200000000000002e-13,-999.0,6716560,-7.454514806454597,-0.499724312616161,22.28281593322754,0.039383675903081894,0.031813137233257294,2.915471076965332,0
716,3066,20.671249999999983,0.9031211111111112,3.2e+20,0.8,-999/-999,15796.3,2.43724e-14,5.44401e-15,2.371e-14,7.19217e-15,-999.0,4.7883299999999995e-15,3.73654e-15,-999.0,3.61985e-14,1.28695e-14,-999.0,10481810,20.672222801956167,0.9028839323209955,19.982715606689453,0.003931454382836819,0.9921581149101257,1.9142494201660156,0
717,3073,20.392283333333324,0.8772608333333334,3.19e+20,0.8,-999/-999,16348.8,4.0650900000000004e-14,7.396150000000001e-15,2.59046e-14,7.98052e-15,-999.0,3.66472e-14,1.129e-14,-999.0,4.61935e-14,1.56836e-14,-999.0,10479408,20.39295122485229,0.8767656222826989,23.21184730529785,0.10638964176177979,0.3795318901538849,5.917181491851807,1
718,3074,20.316370833333334,0.8763505555555556,3.18e+20,0.386,+0.16/-0.14,4808.4,3.09192e-13,2.98736e-14,7.591410000000002e-14,1.67868e-14,-999.0,2.43638e-13,3.71745e-14,-999.0,3.94234e-13,6.015249999999998e-14,-999.0,10296528,20.31610354035779,0.8756393216368327,19.653539657592773,0.004323959816247225,0.029639804735779762,3.482830762863159,0
719,3158,17.11425,-0.6233177777777779,3.76e+20,0.8,-999/-999,887.0,2.87244e-13,6.967799999999998e-14,1.32865e-13,6.44595e-14,-999.0,1.81255e-13,8.79354e-14,-999.0,5.450159999999998e-13,1.87302e-13,-999.0,8793557,17.114656219319624,-0.6232101574921354,21.114717483520508,0.014444923959672451,0.025792529806494713,4.681809425354004,0
720,3167,6.953891666666664,1.0688019444444443,2.87e+20,0.8,-999/-999,12502.7,1.2903e-14,4.69302e-15,3.8305e-15,3.43221e-15,-999.0,1.6599200000000005e-14,8.40972e-15,-999.0,1.67858e-14,1.0470200000000002e-14,-999.0,15975076,6.9548147260176965,1.0680423139603237,22.502277374267578,0.03284164145588875,0.07615508139133453,2.7715044021606445,0
721,5018,6.977387499999992,1.1233819444444444,2.89e+20,0.8,-999/-999,15226.4,4.35524e-14,5.525199999999999e-15,2.58798e-14,5.7103099999999995e-15,-999.0,6.5325e-14,1.09124e-14,-999.0,1.41564e-14,6.24562e-15,-999.0,15981305,6.9770165359308365,1.1231965051171005,22.065244674682617,0.043068308383226395,0.06466223299503326,3.415957450866699,3
