,A,A,A,A,B,B,B,B,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO,AB_MAG_AUTO
,RA,DEC,OBJID_A,pos_err,OBJID_B,ALPHA_J2000,DELTA_J2000,MAG_AUTO,Reliability,LR,duplicates,duplicates_LR,duplicates_R
OBJID_A,,,,,,,,,,,,,
5826,43.98286666666666,0.2506158333333333,5826.0,5.0,15073745.0,43.98332521320958,0.24929239618369384,19.3909969329834,0.40842651190821166,0.02349615497754331,15073469;15073476;15073617;15073668,0.00785130498271733;0.008889014215566086;0.007708972989564441;0.009583029298506338,0.13647684530016163;0.15451502911161683;0.13400273157594003;0.16657888210406982
5827,44.17955833333332,0.2567763888888889,5827.0,5.0,,,,,,,,,
5828,44.18633333333332,0.21299749999999998,5828.0,5.0,,,,,,,,,
5829,43.94092499999999,0.22976694444444445,5829.0,5.0,15071195.0,43.94042033673983,0.22879653133868225,24.293371200561523,0.5309327957838403,0.004344832453100838,15071291,0.0038385619192252557,0.46906720421615966
5830,44.20529166666665,0.21825166666666668,5830.0,5.0,15169720.0,44.207154055698155,0.2183282660441876,23.707782745361328,1.0,0.0037088608375565415,,,
5831,44.21104166666666,0.2259783333333333,5831.0,5.0,15170726.0,44.210042818995255,0.2269179690443901,20.95482635498047,0.5537870716491139,0.012393482280002277,15170518,0.009986025863977897,0.44621292835088605
5832,44.11162083333332,0.13037722222222226,5832.0,5.0,15060251.0,44.11278183776166,0.12943450035493267,23.675495147705078,1.0,0.004183724725851796,,,
5833,44.11824999999999,0.12988611111111112,5833.0,5.0,15060368.0,44.116710606540785,0.12970434955287838,21.6608829498291,0.6818604615205891,0.007512438620307788,15060442,0.0035051214880384373,0.31813953847941095
5834,44.1412125,0.13303277777777778,5834.0,5.0,,,,,,,,,
5835,43.90563749999998,0.2609505555555556,5835.0,5.0,15074601.0,43.906082167350576,0.2607166545918543,20.087596893310547,0.5753004729162465,0.02692574862747192,15074529;15074371;15074471;15074604,0.004511610174398793;0.003584640667643029;0.006619993728484733;0.005160938304878675,0.09639588866610732;0.07659008853799398;0.14144399754271325;0.11026955233693882
5836,44.04892083333334,0.10625861111111112,5836.0,5.0,15057894.0,44.05061360573894,0.10634939324291713,24.78890037536621,0.3446761844009599,0.0029664043931666153,15057769;15057730,0.0026757274245551403;0.002964219672219926,0.3109014810378458;0.34442233456119414
5837,44.12226250000001,0.4340113888888889,5837.0,5.0,15089343.0,44.12111610374678,0.4337104659859707,23.380712509155273,0.6327873244106788,0.00476118777505145,15089396,0.002762963849644244,0.3672126755893212
5838,44.10400833333333,0.10516722222222223,5838.0,5.0,15057901.0,44.103287293855345,0.10617440995282308,22.158370971679688,1.0,0.006823879204879573,,,
5839,44.11335833333334,0.1022675,5839.0,5.0,15057537.0,44.11461481463802,0.10154551009889676,20.3743953704834,0.3617839243784148,0.018789086642830643,15057357;15057374;15057679;15057709,0.006352680650794632;0.00645471807807951;0.009054558896369068;0.011283509416455924,0.12232088657935196;0.12428561757337747;0.1743455609798806;0.21726401048897523
5840,43.94975,0.151315,5840.0,5.0,15063127.0,43.950650788221296,0.1510347935054993,19.742088317871094,1.0,0.018246225805107773,,,
5841,44.09187916666667,0.10097666666666667,5841.0,5.0,,,,,,,,,
5842,43.93345833333333,0.1706472222222222,5842.0,5.0,15064886.0,43.93421994849936,0.17075705076181874,21.190824508666992,0.5214552423418994,0.013508183196852963,15064571;15064589;15064736,0.005165626076293729;0.0034393550694122766;0.0037916153968997335,0.19940822227588134;0.13276913002172255;0.1463674053604967
5843,44.142937500000016,0.1162502777777778,5843.0,5.0,15058891.0,44.14265853547347,0.11640974155903296,23.75087928771973,0.28646921128037356,0.005722264649670768,15058804;15058808;15059070,0.004580461698764917;0.004345977292921381;0.005326443510042269,0.22930803282938708;0.2175692253970168;0.2666535304932225
5844,44.13343750000002,0.10270611111111112,5844.0,5.0,15057688.0,44.1337015782462,0.10318978697386046,20.2461051940918,0.5551942160058001,0.028489255834907787,15057666,0.02282477989094379,0.44480578399419984
5845,44.14102083333333,0.10815833333333334,5845.0,5.0,15059138.0,44.14070196326914,0.10803295355504322,18.04216957092285,0.5872326640360591,0.03270642836407607,15058011;15058100,0.013819006134786772;0.009170425706331274,0.24811549877989011;0.16465183718405077
5846,43.967479166666664,0.4246305555555556,5846.0,5.0,15088550.0,43.968195564524606,0.424216808248735,22.20799446105957,0.3756967564162008,0.007541829995493399,15088598;15088469;15088555,0.00489828933830361;0.005595111290546581;0.00203901773338905,0.24400860500546606;0.2787208363092376;0.10157380226909549
5847,44.12237916666666,0.10320277777777777,5847.0,5.0,15057648.0,44.12351791308949,0.1019346630312593,20.717750549316406,1.0,0.012156711160195796,,,
5848,44.15152916666668,0.11027472222222223,5848.0,5.0,15159353.0,44.151592976535646,0.10994246156395976,22.892372131347656,1.0,0.007166337461775193,,,
5849,44.08009166666668,0.08067777777777778,5849.0,5.0,15055257.0,44.08172324292033,0.0801863942163049,21.27162742614746,0.678777663082287,0.009854120776509979,15055303;15055234,0.0016499105777195515;0.003013418633389436,0.11365016439709853;0.20757217252061444
5850,44.15218333333331,0.09259500000000001,5850.0,5.0,15157472.0,44.15077239608951,0.09260298569122632,20.39607810974121,0.8147330628225803,0.018510925933578504,15157323,0.004209308187581152,0.18526693717741963
5851,5.018541666666664,-0.07196805555555555,5851.0,5.0,15335949.0,5.019244242804876,-0.07336010364451462,19.810029983520508,0.4982189211068245,0.014447772006583846,15336007;15335843;15335929,0.005188666023940214;0.004147420452492323;0.005214983982635502,0.17892665992051263;0.14302020701015214;0.17983421196251087
5852,5.095591666666677,0.17031027777777774,5852.0,5.0,,,,,,,,,
5855,58.31731249999999,0.02123861111111111,5855.0,5.0,,,,,,,,,
5862,58.29739999999998,-0.022646666666666662,5862.0,5.0,,,,,,,,,
5916,58.47014583333333,-0.058820833333333336,5916.0,5.0,,,,,,,,,
5987,33.70363333333333,-0.7911783333333333,5987.0,5.0,12281432.0,33.7043198764299,-0.7916582198834365,22.68891906738281,1.0,0.007134352086156819,,,
5989,33.7203375,-0.7887005555555555,5989.0,5.0,12281708.0,33.72028977156667,-0.7890838008256211,24.1723747253418,0.38246668533802225,0.00463115517421621,12281578;12281608,0.003281257562299676;0.004196237119152502,0.2709845937748072;0.3465487208871706
5992,33.6340625,-0.8470175000000001,5992.0,5.0,12275778.0,33.63500128752447,-0.8475430132628358,21.26162338256836,0.5429452174572668,0.01240973635093967,12275713;12275628,0.00435242684919265;0.006094169173614754,0.19042542688046812;0.26662935566226514
6003,33.743308333333346,-0.8123930555555556,6003.0,5.0,,,,,,,,,
6005,33.59232083333333,-0.6816172222222222,6005.0,5.0,12290217.0,33.59247381386499,-0.6824767918669076,21.638954162597656,1.0,0.009331767917769806,,,
6012,33.77019583333333,-0.7224511111111112,6012.0,5.0,,,,,,,,,
6013,33.59261666666666,-0.8826722222222223,6013.0,5.0,12271570.0,33.59339009428516,-0.8822177434443296,23.05883598327637,0.4873389536058762,0.006281955000874324,12271298;12271362,0.0028086694624227197;0.003799695414466526,0.21788981879866393;0.2947712275954599
6014,33.57262083333333,-0.8679236111111112,6014.0,5.0,12273214.0,33.57405707085956,-0.8677787582982479,22.310535430908203,1.0,0.0058174208063840145,,,
6015,33.72650416666664,-0.6619244444444444,6015.0,5.0,12291975.0,33.726189847512444,-0.6632349517928645,21.83442687988281,0.42121456840289995,0.008147955542754288,12292081;12292148,0.003323184654533493;0.007872814532598506,0.17179448054637936;0.40699095105072064
6017,33.63060833333333,-0.8948183333333333,6017.0,5.0,12270016.0,33.63154432757921,-0.8952835517555245,22.074079513549805,1.0,0.00804220050266982,,,
6025,33.70418749999999,-0.6310241666666667,6025.0,5.0,12295444.0,33.70256319180032,-0.6313199830679144,21.23635673522949,0.33425579762800417,0.010218725533647761,12295445;12295546;12295317,0.0038118613227482653;0.009450658815859193;0.007090327374984068,0.12468646336445187;0.30913223867335865;0.23192550033418538
6026,33.54259166666668,-0.8626377777777777,6026.0,5.0,,,,,,,,,
6028,33.723045833333344,-0.6339097222222222,6028.0,5.0,12295105.0,33.72309521857037,-0.6332907577032625,22.427078247070312,0.6841988757261611,0.007971709874218382,12295201,0.0036794491046059597,0.3158011242738389
6030,33.50139999999999,-0.7643075,6030.0,5.0,12283699.0,33.50073698501092,-0.7645863639580186,23.00200843811035,0.6298259867093314,0.006337841093049778,12283815,0.003725003608172007,0.37017401329066857
6034,33.60693333333333,-0.6182491666666667,6034.0,5.0,12297017.0,33.60736126829832,-0.6185574552155274,19.05764579772949,0.7741364801923157,0.04074287822623314,12296642;12296727,0.006534441461748745;0.005352777547729758,0.12415788313069775;0.10170563667698646
6045,33.50977083333333,-0.8443502777777778,6045.0,5.0,12276065.0,33.51036916462212,-0.8445906511931938,22.404874801635746,0.7261533700253755,0.007998133123083374,12276292,0.0030162523404226056,0.27384662997462456
6054,33.57414583333332,-0.5916855555555556,6054.0,5.0,12299819.0,33.575791248388576,-0.5906900807212226,19.35266876220703,1.0,0.016861867144789357,,,
6055,33.59596666666667,-0.5792947222222222,6055.0,5.0,12301026.0,33.596689788129005,-0.5775196005688974,24.48275184631348,1.0,0.002783045941297335,,,
6056,33.81062083333333,-0.6520333333333334,6056.0,5.0,12293344.0,33.81180492473462,-0.6513875463394921,19.289661407470703,0.7224456850528772,0.019278753689938324,12293181,0.007406648533105302,0.27755431494712285
6099,-18.159308333333346,0.08361777777777778,6099.0,5.0,1467577.0,-18.160001102298228,0.08336185937283025,21.72062873840332,0.31019889624743574,0.009427353411385805,1467705;1467562;1467420;1467466,0.004282912132991886;0.003949595642401996;0.004177151046998145;0.008554306128186636,0.14092551306862894;0.12995802272747137;0.13744553616423427;0.2814720317922297
6104,-18.191745833333357,-0.0881875,6104.0,5.0,1643954.0,-18.19104886935668,-0.08792523628452374,22.22675895690918,0.3036234248040327,0.007527208788688988,1643811;1643677;1643830;1643833,0.002920343282367674;0.004542690368386624;0.00535859003995603;0.004442432534317148,0.11779726773732248;0.1832375381358415;0.21614831018067207;0.1791934591421312
6107,-18.29027916666672,0.03361416666666667,6107.0,5.0,1463170.0,-18.290790546024255,0.034240033743369105,22.06064224243164,0.45439159526193273,0.008797462642587548,1463188;1463195,0.004449866252020213;0.006113642422470133,0.2298369322046917;0.31577147253337545
6114,-17.961854166666683,0.010606666666666664,6114.0,5.0,1461473.0,-17.96237377911791,0.009053169766425027,19.24798583984375,0.47424462828774694,0.01791975336226459,1461232;1461253;1461355,0.006597020694954564;0.006733027640731397;0.006536084094712169,0.17458954730222512;0.17818895864124004;0.1729768657687879
6116,-17.933304166666687,0.02823944444444444,6116.0,5.0,,,,,,,,,
6117,-35.421916666666725,1.2079227777777777,6117.0,5.0,,,,,,,,,
6118,-35.450770833333365,1.1780741666666668,6118.0,5.0,,,,,,,,,
6119,-35.44866666666667,1.2556922222222222,6119.0,5.0,,,,,,,,,
6120,-35.260700000000035,1.1181791666666667,6120.0,5.0,,,,,,,,,
6278,17.147699999999983,-0.2196275,6278.0,5.0,8839811.0,17.14694755756815,-0.2199198707373164,22.332565307617188,1.0,0.0071838816055294005,,,
6279,17.18023333333332,-0.31642666666666663,6279.0,5.0,8829658.0,17.182132169706772,-0.3166569648111834,18.603302001953125,0.6923437992277666,0.024076528179153622,8829641,0.010698865499548122,0.3076562007722335
6286,-9.067112500000007,-1.0104461111111112,6286.0,5.0,6996289.0,-9.0667104105533,-1.010388098598317,20.28732109069824,1.0,0.02642766248042203,,,
6287,-8.97879166666678,-0.9793875,6287.0,5.0,6998347.0,-8.978723019146628,-0.9803904258980716,24.171371459960934,0.3694040848955939,0.0041392915209768205,6998314;6998504,0.0037000146159277118;0.003366015326031442,0.33020155897948233;0.3003943561249239
6305,6.955395833333341,-1.1182463888888892,6305.0,5.0,15587678.0,6.9548441505663225,-1.1177842614786249,23.29173469543457,0.39539220355933036,0.006593847669601483,15587583;15587675,0.005816921101940571;0.004265957805875263,0.3488047294495742;0.2558030669910954
6306,6.947254166666652,-1.1166924999999999,6306.0,5.0,15587856.0,6.947507124723474,-1.1165979791133562,20.636512756347656,0.7594317702288322,0.01910882764457869,15587666,0.006053179521411759,0.2405682297711677
6307,6.996808333333321,-1.0891019444444443,6307.0,5.0,15590774.0,6.996480605700735,-1.089245235947172,20.089256286621094,0.49353362475881585,0.027474344249962233,15590499;15590627;15590755,0.007301591139826841;0.0038813336388235364;0.017011368064530998,0.13116166518698796;0.06972208844145708;0.30558262161273914
6308,6.917112500000003,-1.0910891666666669,6308.0,5.0,15590348.0,6.91763044112192,-1.0910245630028546,22.81039047241211,0.26203591043895036,0.006928473983356332,15590147;15590189;15590246;15590440;15590441,0.0032519026126810037;0.0033981739864935973;0.003929867936102196;0.004807630451462244;0.004124884151437764,0.12298743761174974;0.1285194425958504;0.14862818638203676;0.18182529449185647;0.15600372847955638
6309,6.910408333333322,-1.0816338888888888,6309.0,5.0,15591325.0,6.910819600647966,-1.081488942193544,22.49237823486328,0.5815669101388085,0.007807032606096571,15591361,0.005617102209677574,0.41843308986119165
6310,6.8672208333333336,-1.1417933333333332,6310.0,5.0,15585245.0,6.866713578734895,-1.1412505563672275,20.803125381469727,1.0,0.01612963582236064,,,
6311,6.87659583333334,-1.1092919444444445,6311.0,5.0,15589033.0,6.876502075609883,-1.1104869157560984,18.267364501953125,1.0,0.030242274948407814,,,
6315,6.85474583333334,-1.0870380555555554,6315.0,5.0,15590665.0,6.853406019497845,-1.0878306135076379,24.19533729553223,0.6838577195085911,0.0035058220982801605,15590616,0.0016207151890365442,0.3161422804914089
6316,6.931941666666661,-1.0348475,6316.0,5.0,15596309.0,6.931873413341696,-1.0345324186138347,21.33680534362793,0.4981533523109603,0.01410942839614871,15596101;15596347,0.004167381835805462;0.010046653477954253,0.14713531785830214;0.3547113298307376
6318,7.060341666666659,-1.0785005555555556,6318.0,5.0,,,,,,,,,
6321,6.81731666666667,-1.1512955555555555,6321.0,5.0,15584364.0,6.816058122326372,-1.150305629741354,22.248947143554688,0.41955841435935215,0.005632396190693818,15584111;15584254,0.004296589133246224;0.0034955963264941357,0.3200538568073191;0.2603877288333288
6322,6.81787083333333,-1.1208580555555556,6322.0,5.0,15587329.0,6.816598985517009,-1.121534608809139,22.75607681274414,1.0,0.0056232344720606895,,,
6323,6.8495499999999945,-1.25623,6323.0,5.0,,,,,,,,,
6324,6.810520833333326,-1.1992052777777775,6324.0,5.0,,,,,,,,,
6327,6.824770833333332,-1.0721686111111108,6327.0,5.0,15592136.0,6.824277863641388,-1.0732486730995328,22.280820846557614,0.4606223841880669,0.006328506937598672,15592337;15592080,0.00428342666936148;0.0031271011313403936,0.31177056838065176;0.22760704743128127
6335,6.842041666666661,-1.3132869444444444,6335.0,5.0,,,,,,,,,
6336,-4.557425000000023,-1.3510319444444443,6336.0,5.0,,,,,,,,,
6337,-4.5542125000000055,-1.3422755555555554,6337.0,5.0,,,,,,,,,
6338,-4.61008750000002,-1.2966133333333332,6338.0,5.0,,,,,,,,,
6339,-4.615729166666711,-1.2844697222222219,6339.0,5.0,,,,,,,,,
6340,-4.630637500000034,-1.2849683333333333,6340.0,5.0,,,,,,,,,
6341,-4.673237500000028,-1.3010780555555557,6341.0,5.0,,,,,,,,,
6342,-4.447862500000042,-1.4303955555555556,6342.0,5.0,,,,,,,,,
6343,-4.44001250000008,-1.4111905555555555,6343.0,5.0,,,,,,,,,
6344,-4.710916666666718,-1.3917716666666666,6344.0,5.0,,,,,,,,,
6345,-4.637062500000012,-1.2470519444444446,6345.0,5.0,,,,,,,,,
6346,-4.524570833333371,-1.5162902777777778,6346.0,5.0,,,,,,,,,
6347,-4.576487499999985,-1.5326236111111111,6347.0,5.0,,,,,,,,,
6348,-4.44970416666672,-1.4891786111111112,6348.0,5.0,,,,,,,,,
6349,-4.720820833333335,-1.5008325,6349.0,5.0,,,,,,,,,
6350,-4.77011250000004,-1.3676055555555555,6350.0,5.0,,,,,,,,,
6373,-26.838925000000078,0.5044683333333333,6373.0,5.0,16471296.0,-26.837278262046993,0.5048487613757658,18.57195281982422,1.0,0.030030868952635792,,,
6374,-26.82458333333341,0.501955,6374.0,5.0,16469779.0,-26.824178920661613,0.5001394470523457,19.809789657592773,0.527033330160373,0.012638791977882627,16469443;16469297,0.007350811973626223;0.003991406839662023,0.3065263611128761;0.1664403087267508
6382,-26.688595833333412,0.5693619444444444,6382.0,5.0,16483021.0,-26.688659429326037,0.5693914235786001,19.749202728271484,0.760950202250297,0.020009557271048545,16482700,0.006285931200964324,0.23904979774970303
6386,-26.679070833333412,0.6204816666666667,6386.0,5.0,16492857.0,-26.67908016112699,0.6206194191098037,19.578218460083008,0.5339812616198861,0.03315008005425029,16492499;16492568;16492571;16492924,0.0037642059293493263;0.007022928923618484;0.0059661029012634354;0.012177662250043682,0.06063380323249922;0.11312529082172675;0.09610194451890174;0.19615769980698614
6387,-26.692962500000075,0.6383711111111111,6387.0,5.0,16495687.0,-26.692142447203537,0.6379118974517171,20.271860122680664,0.7418494953941287,0.02484614782772331,16495387;16495435,0.004531779471940484;0.004114240561855186,0.13530863366856877;0.12284187093730255
6388,-26.6334833333334,0.5959591666666667,6388.0,5.0,16488182.0,-26.63322077526357,0.5959689429417769,20.75735664367676,0.7536847314198584,0.017069122054707463,16488033,0.005578440438101875,0.24631526858014166
6409,8.158245833333325,-1.0101458333333333,6409.0,5.0,15982498.0,8.15914781300665,-1.009772178152914,16.753080368041992,1.0,0.19331079635928675,,,
6466,-27.30557083333332,-0.22407361111111115,6466.0,5.0,16902006.0,-27.305256843012053,-0.2238785199929272,19.678089141845703,1.0,0.026931408237713825,,,
6467,-27.215000000000032,-0.05065277777777778,6467.0,5.0,16924677.0,-27.215231887864377,-0.050692314192725366,17.794599533081055,1.0,0.03203382725207779,,,
6468,-27.338016666666704,-0.18162416666666667,6468.0,5.0,16907516.0,-27.33756493994036,-0.18165196901298425,21.20218276977539,0.487147381389633,0.014220116305131156,16907179;16907304;16907505,0.0039427487331184985;0.003685841988369355;0.007341876456693494,0.13506919912623416;0.1262681847547328;0.25151523472940013
